lat,lon,count,time
30.2,117.2,2,2019-11-19 16:49:17
31.7,118.05,13,2019-11-19 16:49:17
31.45,120.4,10,2019-11-19 16:49:17
31.7,118.5,3,2019-11-19 16:49:17
31.7,117.15,70,2019-11-19 16:49:17
31.45,120.35,20,2019-11-19 16:49:17
28.8,119.65,7,2019-11-19 16:49:17
31.5,120.35,32,2019-11-19 16:49:17
29.3,119.1,1,2019-11-19 16:49:17
28.95,120.15,5,2019-11-19 16:49:17
31.6,121.55,2,2019-11-19 16:49:17
30.9,118.25,5,2019-11-19 16:49:17
30.25,120.0,65,2019-11-19 16:49:17
31.3,118.95,1,2019-11-19 16:49:17
30.9,118.75,14,2019-11-19 16:49:17
30.1,122.0,6,2019-11-19 16:49:17
28.85,120.95,1,2019-11-19 16:49:17
26.3,117.65,3,2019-11-19 16:49:17
27.45,120.3,1,2019-11-19 16:49:17
30.75,118.8,1,2019-11-19 16:49:17
27.45,120.25,3,2019-11-19 16:49:17
27.8,118.45,1,2019-11-19 16:49:17
30.75,118.75,2,2019-11-19 16:49:17
30.9,120.25,2,2019-11-19 16:49:17
30.35,119.6,2,2019-11-19 16:49:17
31.75,119.9,48,2019-11-19 16:49:17
31.4,119.4,2,2019-11-19 16:49:17
31.75,119.85,22,2019-11-19 16:49:17
31.65,121.05,1,2019-11-19 16:49:17
26.05,119.15,52,2019-11-19 16:49:17
26.05,119.2,6,2019-11-19 16:49:17
30.95,121.45,7,2019-11-19 16:49:17
31.6,117.25,1,2019-11-19 16:49:17
31.65,121.5,1,2019-11-19 16:49:17
30.0,121.35,3,2019-11-19 16:49:17
30.0,121.4,3,2019-11-19 16:49:17
31.9,121.55,7,2019-11-19 16:49:17
26.55,118.7,2,2019-11-19 16:49:17
31.65,120.65,8,2019-11-19 16:49:17
31.65,120.7,21,2019-11-19 16:49:17
30.85,117.5,1,2019-11-19 16:49:17
28.9,121.6,2,2019-11-19 16:49:17
30.8,119.95,2,2019-11-19 16:49:17
28.9,121.2,6,2019-11-19 16:49:17
29.2,120.15,1,2019-11-19 16:49:17
30.3,120.15,110,2019-11-19 16:49:17
30.3,120.2,14,2019-11-19 16:49:17
30.85,120.05,6,2019-11-19 16:49:17
30.55,120.15,6,2019-11-19 16:49:17
29.95,121.7,5,2019-11-19 16:49:17
31.4,121.35,22,2019-11-19 16:49:17
31.6,120.5,3,2019-11-19 16:49:17
31.6,119.4,2,2019-11-19 16:49:17
31.6,120.45,22,2019-11-19 16:49:17
30.1,121.3,2,2019-11-19 16:49:17
31.8,117.05,7,2019-11-19 16:49:17
30.1,121.25,7,2019-11-19 16:49:17
31.8,117.1,7,2019-11-19 16:49:17
31.6,120.05,2,2019-11-19 16:49:17
29.85,121.6,16,2019-11-19 16:49:17
31.6,119.0,3,2019-11-19 16:49:17
30.7,118.0,2,2019-11-19 16:49:17
31.85,117.2,53,2019-11-19 16:49:17
30.2,122.2,2,2019-11-19 16:49:17
31.4,120.4,5,2019-11-19 16:49:17
30.55,117.05,2,2019-11-19 16:49:17
26.25,117.6,9,2019-11-19 16:49:17
30.65,119.35,2,2019-11-19 16:49:17
31.9,119.75,4,2019-11-19 16:49:17
29.7,121.15,1,2019-11-19 16:49:17
31.65,117.05,2,2019-11-19 16:49:17
30.1,120.85,3,2019-11-19 16:49:17
30.75,121.0,1,2019-11-19 16:49:17
30.1,120.45,3,2019-11-19 16:49:17
29.3,121.4,8,2019-11-19 16:49:17
30.65,120.9,2,2019-11-19 16:49:17
28.85,119.85,17,2019-11-19 16:49:17
28.7,121.55,7,2019-11-19 16:49:17
28.7,121.6,2,2019-11-19 16:49:17
30.05,122.1,3,2019-11-19 16:49:17
30.4,119.8,13,2019-11-19 16:49:17
31.95,120.25,5,2019-11-19 16:49:17
31.95,120.65,2,2019-11-19 16:49:17
27.05,120.1,2,2019-11-19 16:49:17
27.1,118.25,2,2019-11-19 16:49:17
31.95,121.05,16,2019-11-19 16:49:17
31.95,121.1,8,2019-11-19 16:49:17
29.05,118.85,2,2019-11-19 16:49:17
31.55,118.8,1,2019-11-19 16:49:17
29.25,120.0,3,2019-11-19 16:49:17
31.05,119.55,2,2019-11-19 16:49:17
28.45,117.15,2,2019-11-19 16:49:17
29.1,121.0,14,2019-11-19 16:49:17
29.2,119.4,10,2019-11-19 16:49:17
31.55,119.15,2,2019-11-19 16:49:17
29.4,120.1,5,2019-11-19 16:49:17
27.35,119.85,2,2019-11-19 16:49:17
30.3,120.4,3,2019-11-19 16:49:17
31.15,120.5,5,2019-11-19 16:49:17
29.2,119.35,3,2019-11-19 16:49:17
31.55,119.2,1,2019-11-19 16:49:17
31.15,121.35,55,2019-11-19 16:49:17
31.9,118.4,2,2019-11-19 16:49:17
28.35,117.15,2,2019-11-19 16:49:17
29.1,121.1,30,2019-11-19 16:49:17
28.95,120.15,2,2019-11-19 16:49:17
29.75,120.8,5,2019-11-19 16:49:17
28.5,121.35,57,2019-11-19 16:49:17
30.45,120.75,1,2019-11-19 16:49:17
28.35,117.2,3,2019-11-19 16:49:17
30.45,120.8,1,2019-11-19 16:49:17
29.25,120.9,2,2019-11-19 16:49:17
27.45,118.4,2,2019-11-19 16:49:17
31.2,121.7,2,2019-11-19 16:49:17
28.35,118.35,2,2019-11-19 16:49:17
31.65,120.8,8,2019-11-19 16:49:17
31.65,120.75,5,2019-11-19 16:49:17
28.4,117.55,1,2019-11-19 16:49:17
31.55,117.2,3,2019-11-19 16:49:17
31.6,117.2,2,2019-11-19 16:49:17
29.55,120.75,6,2019-11-19 16:49:17
31.8,117.15,60,2019-11-19 16:49:17
31.7,120.25,12,2019-11-19 16:49:17
29.8,119.75,4,2019-11-19 16:49:17
27.5,120.55,2,2019-11-19 16:49:17
27.5,120.6,4,2019-11-19 16:49:17
31.5,121.7,2,2019-11-19 16:49:17
26.85,118.95,2,2019-11-19 16:49:17
31.85,117.35,89,2019-11-19 16:49:17
30.5,120.75,3,2019-11-19 16:49:17
30.6,119.0,2,2019-11-19 16:49:17
29.2,119.1,1,2019-11-19 16:49:17
31.2,121.0,2,2019-11-19 16:49:17
30.95,119.05,1,2019-11-19 16:49:17
29.9,120.25,3,2019-11-19 16:49:17
27.35,118.0,2,2019-11-19 16:49:17
29.8,119.8,2,2019-11-19 16:49:17
31.35,118.35,21,2019-11-19 16:49:17
29.9,120.3,17,2019-11-19 16:49:17
29.8,119.75,2,2019-11-19 16:49:17
31.2,121.4,110,2019-11-19 16:49:17
29.15,121.0,24,2019-11-19 16:49:17
31.3,121.4,58,2019-11-19 16:49:17
31.1,121.75,3,2019-11-19 16:49:17
28.5,121.55,4,2019-11-19 16:49:17
31.1,121.4,86,2019-11-19 16:49:17
28.6,118.15,4,2019-11-19 16:49:17
27.95,120.7,42,2019-11-19 16:49:17
31.85,120.25,7,2019-11-19 16:49:17
30.85,121.0,5,2019-11-19 16:49:17
29.9,121.7,8,2019-11-19 16:49:17
30.9,118.4,2,2019-11-19 16:49:17
31.55,118.5,24,2019-11-19 16:49:17
28.5,119.35,5,2019-11-19 16:49:17
31.75,117.25,49,2019-11-19 16:49:17
26.85,119.85,16,2019-11-19 16:49:17
28.5,119.4,2,2019-11-19 16:49:17
28.85,118.8,8,2019-11-19 16:49:17
31.0,121.05,3,2019-11-19 16:49:17
28.4,119.85,6,2019-11-19 16:49:17
30.15,120.05,6,2019-11-19 16:49:17
31.4,119.5,1,2019-11-19 16:49:17
31.4,119.45,25,2019-11-19 16:49:17
30.95,117.8,1,2019-11-19 16:49:17
28.35,121.55,2,2019-11-19 16:49:17
29.15,120.95,5,2019-11-19 16:49:17
29.95,121.45,1,2019-11-19 16:49:17
30.25,119.9,14,2019-11-19 16:49:17
28.4,118.0,2,2019-11-19 16:49:17
30.2,120.45,5,2019-11-19 16:49:17
30.9,121.65,2,2019-11-19 16:49:17
28.95,120.05,7,2019-11-19 16:49:17
31.85,120.7,4,2019-11-19 16:49:17
28.6,121.4,5,2019-11-19 16:49:17
28.85,120.65,2,2019-11-19 16:49:17
28.85,120.7,9,2019-11-19 16:49:17
29.25,119.95,15,2019-11-19 16:49:17
31.85,121.5,2,2019-11-19 16:49:17
29.55,121.8,5,2019-11-19 16:49:17
30.75,121.45,4,2019-11-19 16:49:17
30.75,120.65,19,2019-11-19 16:49:17
29.4,121.9,2,2019-11-19 16:49:17
29.4,121.85,5,2019-11-19 16:49:17
30.95,121.3,2,2019-11-19 16:49:17
28.8,120.7,3,2019-11-19 16:49:17
31.3,121.6,21,2019-11-19 16:49:17
30.8,120.25,8,2019-11-19 16:49:17
30.7,118.0,1,2019-11-19 16:49:17
30.45,121.1,4,2019-11-19 16:49:17
27.8,120.55,2,2019-11-19 16:49:17
29.8,120.25,2,2019-11-19 16:49:17
29.8,121.35,1,2019-11-19 16:49:17
29.05,117.05,1,2019-11-19 16:49:17
30.45,120.3,14,2019-11-19 16:49:17
30.45,120.65,15,2019-11-19 16:49:17
31.75,121.3,1,2019-11-19 16:49:17
31.2,118.15,3,2019-11-19 16:49:17
31.8,121.6,6,2019-11-19 16:49:17
31.8,121.55,1,2019-11-19 16:49:17
30.85,118.85,3,2019-11-19 16:49:17
31.7,117.3,4,2019-11-19 16:49:17
29.15,120.25,2,2019-11-19 16:49:17
28.6,117.1,2,2019-11-19 16:49:17
31.2,117.35,3,2019-11-19 16:49:17
31.5,120.0,8,2019-11-19 16:49:17
27.55,120.45,7,2019-11-19 16:49:17
31.1,121.4,79,2019-11-19 16:49:17
27.55,120.1,1,2019-11-19 16:49:17
31.1,121.35,11,2019-11-19 16:49:17
27.55,118.2,1,2019-11-19 16:49:17
30.25,120.3,8,2019-11-19 16:49:17
31.5,119.85,1,2019-11-19 16:49:17
31.55,119.55,2,2019-11-19 16:49:17
31.7,118.95,10,2019-11-19 16:49:17
28.8,118.0,2,2019-11-19 16:49:17
26.15,117.5,2,2019-11-19 16:49:17
31.6,117.2,3,2019-11-19 16:49:17
31.6,117.15,2,2019-11-19 16:49:17
30.25,120.05,63,2019-11-19 16:49:17
27.3,120.4,4,2019-11-19 16:49:17
29.15,118.1,2,2019-11-19 16:49:17
31.4,117.4,2,2019-11-19 16:49:17
31.15,120.8,13,2019-11-19 16:49:17
31.35,121.7,2,2019-11-19 16:49:17
28.35,121.55,12,2019-11-19 16:49:17
31.5,121.0,8,2019-11-19 16:49:17
30.9,121.4,43,2019-11-19 16:49:17
31.05,118.2,3,2019-11-19 16:49:17
28.15,121.2,6,2019-11-19 16:49:17
29.75,119.65,4,2019-11-19 16:49:17
31.45,120.65,2,2019-11-19 16:49:17
29.65,122.15,2,2019-11-19 16:49:17
31.45,120.3,7,2019-11-19 16:49:17
30.6,117.45,18,2019-11-19 16:49:17
30.15,120.85,5,2019-11-19 16:49:17
31.25,119.05,6,2019-11-19 16:49:17
30.6,117.5,3,2019-11-19 16:49:17
29.15,119.6,2,2019-11-19 16:49:17
31.65,118.5,26,2019-11-19 16:49:17
31.65,118.45,58,2019-11-19 16:49:17
31.8,118.65,2,2019-11-19 16:49:17
30.7,120.4,9,2019-11-19 16:49:17
30.75,120.95,2,2019-11-19 16:49:17
30.55,120.95,3,2019-11-19 16:49:17
27.25,117.55,2,2019-11-19 16:49:17
31.4,120.7,1,2019-11-19 16:49:17
31.4,120.65,11,2019-11-19 16:49:17
30.0,117.15,1,2019-11-19 16:49:17
27.9,120.9,10,2019-11-19 16:49:17
27.8,120.55,1,2019-11-19 16:49:17
27.8,120.6,2,2019-11-19 16:49:17
28.3,117.8,4,2019-11-19 16:49:17
30.5,120.3,2,2019-11-19 16:49:17
30.1,119.95,8,2019-11-19 16:49:17
30.5,120.25,13,2019-11-19 16:49:17
31.15,120.5,23,2019-11-19 16:49:17
28.65,117.85,3,2019-11-19 16:49:17
28.9,119.55,1,2019-11-19 16:49:17
31.15,120.45,5,2019-11-19 16:49:17
31.1,118.15,1,2019-11-19 16:49:17
28.7,117.55,2,2019-11-19 16:49:17
31.7,119.05,1,2019-11-19 16:49:17
27.75,120.6,31,2019-11-19 16:49:17
31.35,119.85,6,2019-11-19 16:49:17
28.45,118.7,1,2019-11-19 16:49:17
29.25,120.25,7,2019-11-19 16:49:17
31.1,118.05,5,2019-11-19 16:49:17
28.35,117.5,1,2019-11-19 16:49:17
30.45,120.4,14,2019-11-19 16:49:17
30.9,119.4,1,2019-11-19 16:49:17
30.4,117.35,3,2019-11-19 16:49:17
31.2,121.7,18,2019-11-19 16:49:17
31.2,121.65,54,2019-11-19 16:49:17
31.65,120.9,2,2019-11-19 16:49:17
31.1,121.3,14,2019-11-19 16:49:17
27.6,120.5,3,2019-11-19 16:49:17
30.6,120.45,2,2019-11-19 16:49:17
30.6,120.5,50,2019-11-19 16:49:17
30.05,121.95,1,2019-11-19 16:49:17
29.9,121.05,2,2019-11-19 16:49:17
31.45,119.5,15,2019-11-19 16:49:17
31.8,120.4,2,2019-11-19 16:49:17
30.95,119.95,7,2019-11-19 16:49:17
30.3,120.1,82,2019-11-19 16:49:17
29.15,121.9,14,2019-11-19 16:49:17
30.65,120.9,3,2019-11-19 16:49:17
30.65,120.5,2,2019-11-19 16:49:17
31.05,121.35,50,2019-11-19 16:49:17
28.95,119.8,1,2019-11-19 16:49:17
28.65,121.25,19,2019-11-19 16:49:17
30.55,119.8,2,2019-11-19 16:49:17
30.35,120.15,14,2019-11-19 16:49:17
31.0,120.8,30,2019-11-19 16:49:17
30.25,117.7,2,2019-11-19 16:49:17
30.1,120.15,6,2019-11-19 16:49:17
27.5,120.4,9,2019-11-19 16:49:17
31.95,118.9,1,2019-11-19 16:49:17
31.95,118.85,14,2019-11-19 16:49:17
26.75,119.9,8,2019-11-19 16:49:17
30.85,120.05,39,2019-11-19 16:49:17
28.25,119.35,1,2019-11-19 16:49:17
31.75,119.8,5,2019-11-19 16:49:17
30.85,120.1,18,2019-11-19 16:49:17
26.95,118.45,2,2019-11-19 16:49:17
29.9,120.55,5,2019-11-19 16:49:17
30.8,118.15,1,2019-11-19 16:49:17
29.25,119.5,1,2019-11-19 16:49:17
28.3,120.75,12,2019-11-19 16:49:17
31.15,121.1,16,2019-11-19 16:49:17
30.25,119.95,16,2019-11-19 16:49:17
31.15,121.05,28,2019-11-19 16:49:17
30.55,120.6,4,2019-11-19 16:49:17
30.55,120.55,8,2019-11-19 16:49:17
30.6,120.8,2,2019-11-19 16:49:17
28.65,118.65,2,2019-11-19 16:49:17
31.35,118.9,3,2019-11-19 16:49:17
31.45,121.35,3,2019-11-19 16:49:17
31.9,120.3,5,2019-11-19 16:49:17
27.45,120.6,2,2019-11-19 16:49:17
28.5,117.2,6,2019-11-19 16:49:17
31.35,121.15,6,2019-11-19 16:49:17
29.55,120.1,6,2019-11-19 16:49:17
31.35,120.8,3,2019-11-19 16:49:17
29.3,118.35,2,2019-11-19 16:49:17
31.65,118.75,1,2019-11-19 16:49:17
26.5,118.1,4,2019-11-19 16:49:17
26.65,118.15,1,2019-11-19 16:49:17
30.35,117.35,3,2019-11-19 16:49:17
30.3,118.25,1,2019-11-19 16:49:17
30.8,121.45,5,2019-11-19 16:49:17
29.15,120.35,15,2019-11-19 16:49:17
30.7,117.6,1,2019-11-19 16:49:17
29.15,120.8,2,2019-11-19 16:49:17
29.6,120.7,1,2019-11-19 16:49:17
28.0,119.05,5,2019-11-19 16:49:17
29.6,120.55,2,2019-11-19 16:49:17
28.0,119.1,1,2019-11-19 16:49:17
29.6,120.25,1,2019-11-19 16:49:17
31.6,118.05,2,2019-11-19 16:49:17
31.6,120.2,9,2019-11-19 16:49:17
31.35,121.25,10,2019-11-19 16:49:17
31.7,119.5,1,2019-11-19 16:49:17
30.85,117.8,4,2019-11-19 16:49:17
31.7,119.7,2,2019-11-19 16:49:17
30.85,119.35,2,2019-11-19 16:49:17
31.9,118.9,4,2019-11-19 16:49:17
30.75,119.75,2,2019-11-19 16:49:17
31.9,118.85,21,2019-11-19 16:49:17
31.6,119.7,8,2019-11-19 16:49:17
31.85,120.7,5,2019-11-19 16:49:17
31.85,120.65,3,2019-11-19 16:49:17
31.95,120.85,15,2019-11-19 16:49:17
29.35,120.5,1,2019-11-19 16:49:17
30.0,120.9,3,2019-11-19 16:49:17
30.05,120.65,2,2019-11-19 16:49:17
28.35,118.2,2,2019-11-19 16:49:17
30.05,120.0,2,2019-11-19 16:49:17
30.85,120.45,5,2019-11-19 16:49:17
30.2,119.65,13,2019-11-19 16:49:17
30.2,119.7,19,2019-11-19 16:49:17
28.15,117.65,1,2019-11-19 16:49:17
28.45,121.4,4,2019-11-19 16:49:17
29.8,119.1,2,2019-11-19 16:49:17
26.75,117.15,2,2019-11-19 16:49:17
30.65,121.0,6,2019-11-19 16:49:17
30.9,117.55,2,2019-11-19 16:49:17
27.85,120.0,1,2019-11-19 16:49:17
30.65,118.9,4,2019-11-19 16:49:17
28.7,120.1,1,2019-11-19 16:49:17
30.9,119.7,6,2019-11-19 16:49:17
31.9,120.3,18,2019-11-19 16:49:17
29.15,119.4,1,2019-11-19 16:49:17
28.65,118.55,4,2019-11-19 16:49:17
31.75,119.1,2,2019-11-19 16:49:17
29.45,120.9,7,2019-11-19 16:49:17
28.7,120.1,1,2019-11-19 16:49:17
30.95,118.75,48,2019-11-19 16:49:17
29.6,120.35,2,2019-11-19 16:49:17
29.65,121.8,2,2019-11-19 16:49:17
31.65,120.2,1,2019-11-19 16:49:17
27.8,120.65,39,2019-11-19 16:49:17
27.8,120.7,22,2019-11-19 16:49:17
29.45,121.65,2,2019-11-19 16:49:17
29.15,119.2,6,2019-11-19 16:49:17
30.7,117.5,3,2019-11-19 16:49:17
28.75,121.25,4,2019-11-19 16:49:17
31.75,120.85,2,2019-11-19 16:49:17
28.95,121.6,2,2019-11-19 16:49:17
31.75,120.1,10,2019-11-19 16:49:17
31.75,120.05,13,2019-11-19 16:49:17
29.6,120.45,2,2019-11-19 16:49:17
29.4,120.45,4,2019-11-19 16:49:17
29.9,121.65,4,2019-11-19 16:49:17
31.15,121.3,16,2019-11-19 16:49:17
30.15,121.35,11,2019-11-19 16:49:17
31.15,121.25,10,2019-11-19 16:49:17
29.8,117.85,2,2019-11-19 16:49:17
29.3,119.3,1,2019-11-19 16:49:17
29.35,121.4,2,2019-11-19 16:49:17
27.7,118.35,2,2019-11-19 16:49:17
28.05,121.0,5,2019-11-19 16:49:17
31.55,117.85,2,2019-11-19 16:49:17
31.95,121.1,3,2019-11-19 16:49:17
30.65,120.75,1,2019-11-19 16:49:17
31.95,121.05,9,2019-11-19 16:49:17
26.35,119.9,7,2019-11-19 16:49:17
28.9,118.5,1,2019-11-19 16:49:17
31.1,117.55,2,2019-11-19 16:49:17
31.45,117.95,3,2019-11-19 16:49:17
30.0,118.3,2,2019-11-19 16:49:17
29.05,121.3,2,2019-11-19 16:49:17
31.1,119.45,1,2019-11-19 16:49:17
31.6,120.1,2,2019-11-19 16:49:17
30.2,120.15,61,2019-11-19 16:49:17
29.0,118.6,2,2019-11-19 16:49:17
30.3,120.35,8,2019-11-19 16:49:17
31.35,118.25,6,2019-11-19 16:49:17
26.75,117.5,5,2019-11-19 16:49:17
31.2,121.3,36,2019-11-19 16:49:17
29.55,120.3,2,2019-11-19 16:49:17
27.3,117.45,34,2019-11-19 16:49:17
30.6,122.05,2,2019-11-19 16:49:17
30.95,117.75,26,2019-11-19 16:49:17
30.9,120.8,2,2019-11-19 16:49:17
30.95,117.8,55,2019-11-19 16:49:17
29.5,120.1,1,2019-11-19 16:49:17
30.05,122.0,1,2019-11-19 16:49:17
