lat,lon,count,time
28.55,121.5,25,2019-10-31 09:54:10
31.7,120.8,3,2019-10-31 09:54:10
28.4,120.75,3,2019-10-31 09:54:10
28.4,121.3,12,2019-10-31 09:54:10
31.25,120.8,31,2019-10-31 09:54:10
31.25,120.75,12,2019-10-31 09:54:10
28.45,121.4,3,2019-10-31 09:54:10
29.1,117.95,3,2019-10-31 09:54:10
28.45,121.35,23,2019-10-31 09:54:10
29.95,121.55,16,2019-10-31 09:54:10
30.8,120.3,2,2019-10-31 09:54:10
29.0,121.5,1,2019-10-31 09:54:10
30.4,120.5,7,2019-10-31 09:54:10
30.4,120.45,5,2019-10-31 09:54:10
30.85,117.7,3,2019-10-31 09:54:10
30.0,122.1,18,2019-10-31 09:54:10
28.4,120.1,1,2019-10-31 09:54:10
31.8,120.4,13,2019-10-31 09:54:10
31.7,120.5,2,2019-10-31 09:54:10
26.7,117.45,26,2019-10-31 09:54:10
31.75,120.1,2,2019-10-31 09:54:10
29.8,121.05,2,2019-10-31 09:54:10
31.75,120.05,2,2019-10-31 09:54:10
29.6,119.0,12,2019-10-31 09:54:10
29.8,120.3,2,2019-10-31 09:54:10
28.95,118.75,3,2019-10-31 09:54:10
29.8,120.25,1,2019-10-31 09:54:10
29.3,119.1,1,2019-10-31 09:54:10
30.2,121.2,14,2019-10-31 09:54:10
30.2,121.15,16,2019-10-31 09:54:10
29.3,119.05,2,2019-10-31 09:54:10
31.25,120.5,46,2019-10-31 09:54:10
27.3,119.7,2,2019-10-31 09:54:10
30.9,120.35,2,2019-10-31 09:54:10
30.1,120.05,2,2019-10-31 09:54:10
31.55,119.85,2,2019-10-31 09:54:10
30.55,120.25,2,2019-10-31 09:54:10
30.7,117.7,1,2019-10-31 09:54:10
31.15,119.75,2,2019-10-31 09:54:10
29.35,120.05,10,2019-10-31 09:54:10
29.0,119.9,2,2019-10-31 09:54:10
28.05,120.85,89,2019-10-31 09:54:10
29.35,120.1,57,2019-10-31 09:54:10
30.75,121.3,10,2019-10-31 09:54:10
31.7,121.0,17,2019-10-31 09:54:10
31.95,120.95,7,2019-10-31 09:54:10
31.85,120.6,7,2019-10-31 09:54:10
30.05,120.8,6,2019-10-31 09:54:10
28.45,119.4,5,2019-10-31 09:54:10
30.05,120.4,17,2019-10-31 09:54:10
30.05,120.7,2,2019-10-31 09:54:10
30.05,120.35,2,2019-10-31 09:54:10
31.5,118.55,1,2019-10-31 09:54:10
30.0,120.85,40,2019-10-31 09:54:10
30.15,119.7,2,2019-10-31 09:54:10
30.2,119.7,56,2019-10-31 09:54:10
29.85,118.4,40,2019-10-31 09:54:10
29.8,121.6,23,2019-10-31 09:54:10
28.3,120.55,3,2019-10-31 09:54:10
31.0,121.75,1,2019-10-31 09:54:10
31.6,118.45,3,2019-10-31 09:54:10
31.0,121.8,2,2019-10-31 09:54:10
31.6,118.5,4,2019-10-31 09:54:10
27.5,118.05,1,2019-10-31 09:54:10
28.6,121.15,1,2019-10-31 09:54:10
30.6,117.25,2,2019-10-31 09:54:10
29.4,118.55,1,2019-10-31 09:54:10
31.3,120.5,42,2019-10-31 09:54:10
31.3,120.45,15,2019-10-31 09:54:10
31.7,119.75,9,2019-10-31 09:54:10
26.3,119.65,1,2019-10-31 09:54:10
30.9,118.0,1,2019-10-31 09:54:10
29.0,118.8,2,2019-10-31 09:54:10
31.3,120.9,13,2019-10-31 09:54:10
31.3,120.85,56,2019-10-31 09:54:10
29.05,121.35,1,2019-10-31 09:54:10
31.6,121.15,2,2019-10-31 09:54:10
30.25,120.35,2,2019-10-31 09:54:10
31.6,121.2,2,2019-10-31 09:54:10
30.25,120.4,8,2019-10-31 09:54:10
31.15,121.2,4,2019-10-31 09:54:10
29.4,119.5,2,2019-10-31 09:54:10
29.4,119.85,12,2019-10-31 09:54:10
28.4,121.35,11,2019-10-31 09:54:10
30.5,120.3,12,2019-10-31 09:54:10
27.85,120.55,2,2019-10-31 09:54:10
31.8,117.2,71,2019-10-31 09:54:10
30.9,119.2,5,2019-10-31 09:54:10
31.8,117.15,3,2019-10-31 09:54:10
30.9,121.05,1,2019-10-31 09:54:10
27.8,119.9,1,2019-10-31 09:54:10
30.95,119.45,2,2019-10-31 09:54:10
31.05,118.1,1,2019-10-31 09:54:10
31.3,119.8,2,2019-10-31 09:54:10
29.0,117.5,1,2019-10-31 09:54:10
30.9,121.5,7,2019-10-31 09:54:10
30.9,121.45,36,2019-10-31 09:54:10
31.65,121.1,2,2019-10-31 09:54:10
27.3,118.1,56,2019-10-31 09:54:10
29.5,120.1,2,2019-10-31 09:54:10
31.65,120.25,18,2019-10-31 09:54:10
26.55,119.9,1,2019-10-31 09:54:10
31.65,120.3,16,2019-10-31 09:54:10
29.2,120.95,3,2019-10-31 09:54:10
29.0,119.55,2,2019-10-31 09:54:10
29.2,121.8,1,2019-10-31 09:54:10
30.95,117.9,5,2019-10-31 09:54:10
29.85,120.8,2,2019-10-31 09:54:10
30.15,120.8,3,2019-10-31 09:54:10
29.2,120.2,3,2019-10-31 09:54:10
29.55,120.75,3,2019-10-31 09:54:10
30.6,117.55,11,2019-10-31 09:54:10
31.8,118.75,3,2019-10-31 09:54:10
31.0,121.45,76,2019-10-31 09:54:10
30.55,119.95,2,2019-10-31 09:54:10
30.55,120.95,3,2019-10-31 09:54:10
30.85,120.85,5,2019-10-31 09:54:10
30.85,120.9,2,2019-10-31 09:54:10
27.25,117.45,1,2019-10-31 09:54:10
31.4,120.6,27,2019-10-31 09:54:10
31.0,121.5,2,2019-10-31 09:54:10
31.95,119.4,2,2019-10-31 09:54:10
30.8,121.45,3,2019-10-31 09:54:10
30.8,121.5,86,2019-10-31 09:54:10
30.65,117.9,2,2019-10-31 09:54:10
29.55,119.95,2,2019-10-31 09:54:10
29.65,121.15,1,2019-10-31 09:54:10
29.25,119.25,8,2019-10-31 09:54:10
30.65,118.3,2,2019-10-31 09:54:10
31.8,117.25,112,2019-10-31 09:54:10
31.8,117.3,63,2019-10-31 09:54:10
27.9,120.8,46,2019-10-31 09:54:10
27.75,120.65,71,2019-10-31 09:54:10
30.7,120.7,9,2019-10-31 09:54:10
31.75,117.1,25,2019-10-31 09:54:10
30.15,120.15,65,2019-10-31 09:54:10
27.85,118.15,2,2019-10-31 09:54:10
30.2,120.1,1,2019-10-31 09:54:10
28.25,121.25,2,2019-10-31 09:54:10
29.1,120.95,1,2019-10-31 09:54:10
28.1,120.95,4,2019-10-31 09:54:10
28.95,118.85,56,2019-10-31 09:54:10
30.2,120.45,3,2019-10-31 09:54:10
28.95,118.9,15,2019-10-31 09:54:10
31.75,120.6,1,2019-10-31 09:54:10
29.05,119.65,12,2019-10-31 09:54:10
31.4,121.65,3,2019-10-31 09:54:10
30.95,118.15,2,2019-10-31 09:54:10
28.1,120.95,3,2019-10-31 09:54:10
27.2,120.0,2,2019-10-31 09:54:10
31.3,120.95,70,2019-10-31 09:54:10
30.2,121.25,3,2019-10-31 09:54:10
29.75,121.95,9,2019-10-31 09:54:10
31.9,119.65,2,2019-10-31 09:54:10
31.2,120.4,5,2019-10-31 09:54:10
29.2,118.3,2,2019-10-31 09:54:10
31.2,120.8,2,2019-10-31 09:54:10
31.9,121.05,10,2019-10-31 09:54:10
31.9,117.6,6,2019-10-31 09:54:10
31.9,121.1,2,2019-10-31 09:54:10
30.55,119.95,28,2019-10-31 09:54:10
31.35,117.9,3,2019-10-31 09:54:10
29.05,119.3,4,2019-10-31 09:54:10
31.35,117.5,1,2019-10-31 09:54:10
30.05,120.0,2,2019-10-31 09:54:10
26.85,119.7,1,2019-10-31 09:54:10
31.25,118.15,8,2019-10-31 09:54:10
30.25,120.25,6,2019-10-31 09:54:10
31.25,120.9,6,2019-10-31 09:54:10
31.25,120.85,42,2019-10-31 09:54:10
29.1,121.1,5,2019-10-31 09:54:10
29.0,121.6,1,2019-10-31 09:54:10
27.85,121.15,2,2019-10-31 09:54:10
28.95,118.65,2,2019-10-31 09:54:10
31.15,118.45,3,2019-10-31 09:54:10
31.35,117.2,6,2019-10-31 09:54:10
29.85,121.6,77,2019-10-31 09:54:10
31.2,120.55,38,2019-10-31 09:54:10
31.2,120.6,8,2019-10-31 09:54:10
27.8,117.1,2,2019-10-31 09:54:10
27.2,119.4,2,2019-10-31 09:54:10
31.8,120.3,5,2019-10-31 09:54:10
27.65,120.35,1,2019-10-31 09:54:10
31.95,117.2,1,2019-10-31 09:54:10
31.85,121.1,2,2019-10-31 09:54:10
31.95,117.15,10,2019-10-31 09:54:10
31.85,121.05,2,2019-10-31 09:54:10
29.05,119.35,4,2019-10-31 09:54:10
30.2,117.25,1,2019-10-31 09:54:10
29.2,117.45,2,2019-10-31 09:54:10
31.0,121.7,21,2019-10-31 09:54:10
31.0,121.3,5,2019-10-31 09:54:10
30.85,121.35,1,2019-10-31 09:54:10
31.75,118.5,3,2019-10-31 09:54:10
29.75,119.65,26,2019-10-31 09:54:10
30.85,121.4,5,2019-10-31 09:54:10
30.85,121.8,2,2019-10-31 09:54:10
28.2,117.75,1,2019-10-31 09:54:10
28.0,120.6,73,2019-10-31 09:54:10
29.6,119.0,54,2019-10-31 09:54:10
30.15,120.45,14,2019-10-31 09:54:10
28.9,120.9,5,2019-10-31 09:54:10
31.3,120.95,57,2019-10-31 09:54:10
30.15,120.5,2,2019-10-31 09:54:10
31.15,121.6,11,2019-10-31 09:54:10
28.9,120.85,11,2019-10-31 09:54:10
31.25,120.65,62,2019-10-31 09:54:10
30.15,120.9,1,2019-10-31 09:54:10
31.15,121.2,4,2019-10-31 09:54:10
31.15,121.55,7,2019-10-31 09:54:10
26.05,119.25,37,2019-10-31 09:54:10
28.3,120.0,2,2019-10-31 09:54:10
28.85,119.15,11,2019-10-31 09:54:10
30.6,120.4,18,2019-10-31 09:54:10
30.6,120.35,1,2019-10-31 09:54:10
31.45,118.4,1,2019-10-31 09:54:10
31.0,117.05,7,2019-10-31 09:54:10
31.05,120.75,3,2019-10-31 09:54:10
29.5,121.85,3,2019-10-31 09:54:10
29.5,121.9,5,2019-10-31 09:54:10
29.85,122.35,1,2019-10-31 09:54:10
30.6,120.8,1,2019-10-31 09:54:10
28.25,118.1,2,2019-10-31 09:54:10
30.4,120.75,1,2019-10-31 09:54:10
27.7,117.6,2,2019-10-31 09:54:10
28.25,118.05,2,2019-10-31 09:54:10
29.85,122.0,3,2019-10-31 09:54:10
30.4,120.8,1,2019-10-31 09:54:10
31.35,118.45,4,2019-10-31 09:54:10
31.65,117.2,1,2019-10-31 09:54:10
29.3,117.2,12,2019-10-31 09:54:10
30.0,118.1,1,2019-10-31 09:54:10
29.1,120.25,1,2019-10-31 09:54:10
31.35,120.4,2,2019-10-31 09:54:10
30.35,120.5,2,2019-10-31 09:54:10
28.45,118.95,1,2019-10-31 09:54:10
27.75,119.85,2,2019-10-31 09:54:10
29.2,119.95,36,2019-10-31 09:54:10
31.25,121.05,2,2019-10-31 09:54:10
31.2,121.6,65,2019-10-31 09:54:10
31.25,121.1,78,2019-10-31 09:54:10
29.95,121.2,20,2019-10-31 09:54:10
28.25,117.5,3,2019-10-31 09:54:10
29.1,121.55,2,2019-10-31 09:54:10
29.0,120.3,4,2019-10-31 09:54:10
29.6,120.25,4,2019-10-31 09:54:10
29.6,120.2,4,2019-10-31 09:54:10
30.05,119.7,2,2019-10-31 09:54:10
31.6,120.55,2,2019-10-31 09:54:10
31.7,119.85,11,2019-10-31 09:54:10
29.8,121.45,25,2019-10-31 09:54:10
31.6,118.5,3,2019-10-31 09:54:10
28.45,119.85,5,2019-10-31 09:54:10
31.15,117.7,1,2019-10-31 09:54:10
30.5,120.6,5,2019-10-31 09:54:10
27.65,119.75,2,2019-10-31 09:54:10
31.9,118.9,4,2019-10-31 09:54:10
29.95,120.25,2,2019-10-31 09:54:10
30.55,120.3,17,2019-10-31 09:54:10
31.25,120.95,2,2019-10-31 09:54:10
31.05,120.8,2,2019-10-31 09:54:10
30.55,120.25,1,2019-10-31 09:54:10
31.05,120.75,3,2019-10-31 09:54:10
31.95,120.9,5,2019-10-31 09:54:10
31.85,120.7,9,2019-10-31 09:54:10
31.85,120.65,2,2019-10-31 09:54:10
31.95,120.85,51,2019-10-31 09:54:10
30.05,120.85,2,2019-10-31 09:54:10
28.45,119.45,48,2019-10-31 09:54:10
28.8,118.65,2,2019-10-31 09:54:10
30.05,120.45,20,2019-10-31 09:54:10
30.7,121.25,2,2019-10-31 09:54:10
30.7,121.3,37,2019-10-31 09:54:10
28.25,121.4,1,2019-10-31 09:54:10
31.45,120.7,3,2019-10-31 09:54:10
31.45,120.65,20,2019-10-31 09:54:10
31.7,119.95,10,2019-10-31 09:54:10
31.35,120.6,15,2019-10-31 09:54:10
26.8,117.55,3,2019-10-31 09:54:10
31.35,119.75,25,2019-10-31 09:54:10
30.85,120.85,3,2019-10-31 09:54:10
30.35,119.7,1,2019-10-31 09:54:10
31.35,119.8,21,2019-10-31 09:54:10
30.85,120.9,44,2019-10-31 09:54:10
30.3,120.25,35,2019-10-31 09:54:10
31.55,120.85,2,2019-10-31 09:54:10
29.4,118.25,2,2019-10-31 09:54:10
28.55,118.1,4,2019-10-31 09:54:10
29.65,120.1,19,2019-10-31 09:54:10
30.2,120.55,4,2019-10-31 09:54:10
29.0,119.25,2,2019-10-31 09:54:10
28.35,121.1,17,2019-10-31 09:54:10
31.6,120.7,10,2019-10-31 09:54:10
31.3,122.6,7,2019-10-31 09:54:10
29.15,117.35,2,2019-10-31 09:54:10
28.9,122.9,5,2019-10-31 09:54:10
31.3,119.05,1,2019-10-31 09:54:10
27.35,120.35,1,2019-10-31 09:54:10
31.85,120.9,1,2019-10-31 09:54:10
30.45,117.35,2,2019-10-31 09:54:10
29.95,119.7,2,2019-10-31 09:54:10
31.25,121.45,214,2019-10-31 09:54:10
29.55,120.65,2,2019-10-31 09:54:10
28.15,121.3,10,2019-10-31 09:54:10
28.15,121.25,20,2019-10-31 09:54:10
27.65,120.5,3,2019-10-31 09:54:10
31.25,119.9,3,2019-10-31 09:54:10
30.65,118.95,10,2019-10-31 09:54:10
29.95,120.5,3,2019-10-31 09:54:10
30.85,121.25,2,2019-10-31 09:54:10
29.5,119.3,4,2019-10-31 09:54:10
31.4,120.2,2,2019-10-31 09:54:10
30.1,119.9,1,2019-10-31 09:54:10
27.9,120.35,35,2019-10-31 09:54:10
30.5,120.7,2,2019-10-31 09:54:10
27.9,120.4,2,2019-10-31 09:54:10
27.0,119.25,2,2019-10-31 09:54:10
28.65,118.25,2,2019-10-31 09:54:10
30.7,119.95,1,2019-10-31 09:54:10
29.45,119.35,3,2019-10-31 09:54:10
28.65,117.9,3,2019-10-31 09:54:10
29.3,118.45,2,2019-10-31 09:54:10
30.15,118.6,5,2019-10-31 09:54:10
31.95,117.3,2,2019-10-31 09:54:10
30.6,119.4,2,2019-10-31 09:54:10
31.95,120.15,6,2019-10-31 09:54:10
31.95,120.2,2,2019-10-31 09:54:10
29.05,118.0,1,2019-10-31 09:54:10
29.1,121.8,1,2019-10-31 09:54:10
30.45,120.4,26,2019-10-31 09:54:10
29.1,121.85,2,2019-10-31 09:54:10
29.0,117.3,2,2019-10-31 09:54:10
29.2,120.7,1,2019-10-31 09:54:10
29.2,120.65,1,2019-10-31 09:54:10
31.2,121.7,22,2019-10-31 09:54:10
31.2,121.65,45,2019-10-31 09:54:10
31.65,120.9,2,2019-10-31 09:54:10
27.6,120.5,3,2019-10-31 09:54:10
29.1,121.6,2,2019-10-31 09:54:10
27.75,118.9,1,2019-10-31 09:54:10
30.6,120.5,54,2019-10-31 09:54:10
30.05,121.95,3,2019-10-31 09:54:10
27.9,119.95,2,2019-10-31 09:54:10
31.45,119.5,13,2019-10-31 09:54:10
31.8,120.4,3,2019-10-31 09:54:10
30.45,120.5,3,2019-10-31 09:54:10
30.45,120.9,2,2019-10-31 09:54:10
30.3,120.1,80,2019-10-31 09:54:10
29.15,121.9,8,2019-10-31 09:54:10
31.05,121.8,2,2019-10-31 09:54:10
26.6,119.65,2,2019-10-31 09:54:10
29.0,121.3,4,2019-10-31 09:54:10
31.05,121.75,2,2019-10-31 09:54:10
31.3,120.6,84,2019-10-31 09:54:10
31.3,120.55,104,2019-10-31 09:54:10
29.85,121.5,61,2019-10-31 09:54:10
29.85,121.45,55,2019-10-31 09:54:10
30.85,120.95,15,2019-10-31 09:54:10
31.55,120.75,2,2019-10-31 09:54:10
31.8,117.25,47,2019-10-31 09:54:10
29.6,119.05,2,2019-10-31 09:54:10
29.35,119.45,2,2019-10-31 09:54:10
26.05,119.25,161,2019-10-31 09:54:10
30.15,120.6,31,2019-10-31 09:54:10
30.15,120.55,3,2019-10-31 09:54:10
26.05,119.3,88,2019-10-31 09:54:10
30.15,120.2,4,2019-10-31 09:54:10
31.25,120.6,39,2019-10-31 09:54:10
28.1,119.55,3,2019-10-31 09:54:10
30.7,120.75,43,2019-10-31 09:54:10
27.8,120.5,20,2019-10-31 09:54:10
27.8,120.45,2,2019-10-31 09:54:10
29.15,120.9,1,2019-10-31 09:54:10
27.55,120.5,111,2019-10-31 09:54:10
31.35,118.35,62,2019-10-31 09:54:10
30.1,120.6,24,2019-10-31 09:54:10
30.1,120.55,9,2019-10-31 09:54:10
30.7,117.55,4,2019-10-31 09:54:10
31.65,119.9,32,2019-10-31 09:54:10
31.65,119.85,5,2019-10-31 09:54:10
27.55,118.75,4,2019-10-31 09:54:10
28.75,121.5,2,2019-10-31 09:54:10
26.2,119.35,6,2019-10-31 09:54:10
29.5,119.35,2,2019-10-31 09:54:10
29.35,120.05,64,2019-10-31 09:54:10
30.75,120.75,33,2019-10-31 09:54:10
30.0,119.55,3,2019-10-31 09:54:10
30.95,120.45,2,2019-10-31 09:54:10
31.3,118.7,1,2019-10-31 09:54:10
30.95,120.5,2,2019-10-31 09:54:10
30.95,121.45,16,2019-10-31 09:54:10
31.85,118.6,15,2019-10-31 09:54:10
30.95,118.15,2,2019-10-31 09:54:10
30.6,119.0,3,2019-10-31 09:54:10
28.95,120.15,4,2019-10-31 09:54:10
31.05,120.75,1,2019-10-31 09:54:10
31.05,120.8,5,2019-10-31 09:54:10
27.8,120.65,59,2019-10-31 09:54:10
28.95,120.2,2,2019-10-31 09:54:10
27.8,120.7,12,2019-10-31 09:54:10
30.5,120.1,7,2019-10-31 09:54:10
30.6,122.05,2,2019-10-31 09:54:10
29.85,121.55,42,2019-10-31 09:54:10
27.25,120.15,1,2019-10-31 09:54:10
29.6,119.1,5,2019-10-31 09:54:10
27.25,120.2,11,2019-10-31 09:54:10
29.85,121.6,34,2019-10-31 09:54:10
29.15,120.45,2,2019-10-31 09:54:10
29.65,121.3,2,2019-10-31 09:54:10
31.95,121.05,2,2019-10-31 09:54:10
31.1,120.6,15,2019-10-31 09:54:10
31.7,120.05,5,2019-10-31 09:54:10
31.7,120.1,11,2019-10-31 09:54:10
31.1,121.2,5,2019-10-31 09:54:10
30.25,120.4,36,2019-10-31 09:54:10
30.15,119.65,2,2019-10-31 09:54:10
30.05,121.5,10,2019-10-31 09:54:10
30.7,120.25,2,2019-10-31 09:54:10
27.4,118.45,2,2019-10-31 09:54:10
31.9,120.4,5,2019-10-31 09:54:10
30.65,121.2,2,2019-10-31 09:54:10
31.0,120.7,17,2019-10-31 09:54:10
31.0,120.65,1,2019-10-31 09:54:10
30.65,121.15,1,2019-10-31 09:54:10
28.3,117.1,1,2019-10-31 09:54:10
31.55,120.25,96,2019-10-31 09:54:10
31.35,118.35,3,2019-10-31 09:54:10
31.35,118.4,16,2019-10-31 09:54:10
31.55,120.3,43,2019-10-31 09:54:10
26.6,118.15,130,2019-10-31 09:54:10
26.05,117.1,2,2019-10-31 09:54:10
31.6,120.5,17,2019-10-31 09:54:10
31.3,121.15,4,2019-10-31 09:54:10
27.75,120.65,110,2019-10-31 09:54:10
29.65,120.8,4,2019-10-31 09:54:10
31.5,120.0,2,2019-10-31 09:54:10
31.5,120.4,85,2019-10-31 09:54:10
31.5,120.35,13,2019-10-31 09:54:10
30.0,120.65,15,2019-10-31 09:54:10
31.4,118.45,1,2019-10-31 09:54:10
30.1,120.45,4,2019-10-31 09:54:10
31.35,120.9,5,2019-10-31 09:54:10
31.35,120.7,18,2019-10-31 09:54:10
31.35,120.65,36,2019-10-31 09:54:10
28.85,118.3,3,2019-10-31 09:54:10
30.95,118.2,3,2019-10-31 09:54:10
30.35,120.8,2,2019-10-31 09:54:10
27.3,117.6,1,2019-10-31 09:54:10
31.2,119.1,2,2019-10-31 09:54:10
31.6,118.5,1,2019-10-31 09:54:10
26.1,118.7,7,2019-10-31 09:54:10
30.85,120.55,15,2019-10-31 09:54:10
30.75,120.65,43,2019-10-31 09:54:10
30.75,120.7,47,2019-10-31 09:54:10
30.85,120.6,29,2019-10-31 09:54:10
30.8,121.15,2,2019-10-31 09:54:10
30.5,120.1,8,2019-10-31 09:54:10
30.5,120.05,6,2019-10-31 09:54:10
30.25,119.85,1,2019-10-31 09:54:10
28.6,121.1,8,2019-10-31 09:54:10
30.25,119.9,2,2019-10-31 09:54:10
28.2,121.3,5,2019-10-31 09:54:10
28.2,121.25,19,2019-10-31 09:54:10
26.15,117.95,8,2019-10-31 09:54:10
27.75,120.55,35,2019-10-31 09:54:10
28.6,120.25,1,2019-10-31 09:54:10
27.8,120.15,1,2019-10-31 09:54:10
31.1,119.9,6,2019-10-31 09:54:10
26.9,119.35,9,2019-10-31 09:54:10
28.9,119.95,8,2019-10-31 09:54:10
26.15,118.2,3,2019-10-31 09:54:10
28.85,119.75,2,2019-10-31 09:54:10
29.05,119.4,2,2019-10-31 09:54:10
31.55,118.25,1,2019-10-31 09:54:10
29.1,117.8,3,2019-10-31 09:54:10
27.25,117.6,4,2019-10-31 09:54:10
29.35,117.75,1,2019-10-31 09:54:10
31.25,120.55,24,2019-10-31 09:54:10
30.25,120.15,88,2019-10-31 09:54:10
30.9,121.45,10,2019-10-31 09:54:10
31.6,121.6,3,2019-10-31 09:54:10
31.15,118.55,7,2019-10-31 09:54:10
28.8,119.3,2,2019-10-31 09:54:10
31.15,118.6,4,2019-10-31 09:54:10
28.85,121.1,13,2019-10-31 09:54:10
28.6,120.0,2,2019-10-31 09:54:10
31.75,117.35,2,2019-10-31 09:54:10
29.95,121.55,11,2019-10-31 09:54:10
31.3,119.0,2,2019-10-31 09:54:10
31.35,118.4,35,2019-10-31 09:54:10
31.85,117.4,20,2019-10-31 09:54:10
31.85,120.3,10,2019-10-31 09:54:10
29.7,119.25,2,2019-10-31 09:54:10
30.8,121.45,25,2019-10-31 09:54:10
31.3,120.4,21,2019-10-31 09:54:10
26.55,118.75,18,2019-10-31 09:54:10
