lat,lon,count,time
28.05,118.95,1,2019-12-19 19:19:49
31.15,118.05,15,2019-12-19 19:19:49
31.8,121.65,3,2019-12-19 19:19:49
28.6,118.45,1,2019-12-19 19:19:49
28.5,119.35,1,2019-12-19 19:19:49
31.9,119.65,2,2019-12-19 19:19:49
29.55,118.75,1,2019-12-19 19:19:49
27.95,120.55,70,2019-12-19 19:19:49
31.85,121.45,1,2019-12-19 19:19:49
30.0,118.6,3,2019-12-19 19:19:49
31.0,117.1,2,2019-12-19 19:19:49
31.3,118.45,10,2019-12-19 19:19:49
31.85,121.0,4,2019-12-19 19:19:49
31.7,120.95,1,2019-12-19 19:19:49
28.35,119.8,3,2019-12-19 19:19:49
28.45,121.55,3,2019-12-19 19:19:49
26.25,118.3,1,2019-12-19 19:19:49
31.1,121.7,8,2019-12-19 19:19:49
30.8,117.45,2,2019-12-19 19:19:49
31.75,120.3,6,2019-12-19 19:19:49
27.95,120.55,86,2019-12-19 19:19:49
26.15,118.8,1,2019-12-19 19:19:49
28.25,117.2,4,2019-12-19 19:19:49
31.3,119.25,2,2019-12-19 19:19:49
31.0,117.8,1,2019-12-19 19:19:49
31.1,119.9,3,2019-12-19 19:19:49
31.45,121.1,19,2019-12-19 19:19:49
29.6,120.15,1,2019-12-19 19:19:49
31.6,119.65,3,2019-12-19 19:19:49
30.55,120.65,4,2019-12-19 19:19:49
30.55,120.7,4,2019-12-19 19:19:49
31.6,119.7,1,2019-12-19 19:19:49
31.0,121.4,52,2019-12-19 19:19:49
30.5,117.25,2,2019-12-19 19:19:49
29.95,119.7,16,2019-12-19 19:19:49
31.45,120.0,2,2019-12-19 19:19:49
29.0,118.8,3,2019-12-19 19:19:49
31.3,120.9,3,2019-12-19 19:19:49
31.3,120.85,69,2019-12-19 19:19:49
28.8,119.7,2,2019-12-19 19:19:49
31.15,121.2,6,2019-12-19 19:19:49
29.4,119.85,7,2019-12-19 19:19:49
28.4,121.35,18,2019-12-19 19:19:49
29.8,118.3,2,2019-12-19 19:19:49
31.15,120.5,16,2019-12-19 19:19:49
26.95,117.25,1,2019-12-19 19:19:49
31.15,121.65,10,2019-12-19 19:19:49
30.25,121.2,10,2019-12-19 19:19:49
29.85,119.7,1,2019-12-19 19:19:49
29.0,117.2,1,2019-12-19 19:19:49
27.55,119.85,2,2019-12-19 19:19:49
30.5,120.3,4,2019-12-19 19:19:49
27.55,119.5,2,2019-12-19 19:19:49
29.8,120.4,4,2019-12-19 19:19:49
30.9,119.15,1,2019-12-19 19:19:49
30.0,122.15,3,2019-12-19 19:19:49
30.9,117.8,15,2019-12-19 19:19:49
30.9,117.75,85,2019-12-19 19:19:49
31.85,119.55,2,2019-12-19 19:19:49
30.95,119.5,2,2019-12-19 19:19:49
26.7,117.45,6,2019-12-19 19:19:49
30.9,121.05,3,2019-12-19 19:19:49
31.45,121.2,11,2019-12-19 19:19:49
31.45,121.15,3,2019-12-19 19:19:49
29.65,121.7,3,2019-12-19 19:19:49
31.75,119.6,2,2019-12-19 19:19:49
31.85,121.35,1,2019-12-19 19:19:49
31.2,118.75,2,2019-12-19 19:19:49
29.55,117.15,2,2019-12-19 19:19:49
29.65,121.65,10,2019-12-19 19:19:49
31.65,120.65,3,2019-12-19 19:19:49
31.65,120.7,79,2019-12-19 19:19:49
31.4,119.3,2,2019-12-19 19:19:49
27.3,118.05,1,2019-12-19 19:19:49
31.65,121.1,1,2019-12-19 19:19:49
27.3,118.1,45,2019-12-19 19:19:49
27.8,121.1,2,2019-12-19 19:19:49
30.4,120.25,98,2019-12-19 19:19:49
30.4,120.3,3,2019-12-19 19:19:49
29.0,119.1,3,2019-12-19 19:19:49
28.2,118.05,1,2019-12-19 19:19:49
29.85,120.35,2,2019-12-19 19:19:49
30.7,120.85,6,2019-12-19 19:19:49
28.1,117.4,1,2019-12-19 19:19:49
31.6,118.95,4,2019-12-19 19:19:49
31.65,117.2,5,2019-12-19 19:19:49
28.2,121.0,5,2019-12-19 19:19:49
31.85,119.15,1,2019-12-19 19:19:49
29.4,120.1,15,2019-12-19 19:19:49
30.7,117.15,2,2019-12-19 19:19:49
31.75,120.4,3,2019-12-19 19:19:49
30.7,117.2,1,2019-12-19 19:19:49
31.25,117.5,2,2019-12-19 19:19:49
31.85,118.75,3,2019-12-19 19:19:49
26.55,117.95,2,2019-12-19 19:19:49
28.3,120.6,2,2019-12-19 19:19:49
31.4,120.8,3,2019-12-19 19:19:49
29.25,118.9,2,2019-12-19 19:19:49
31.75,119.35,2,2019-12-19 19:19:49
30.8,120.2,48,2019-12-19 19:19:49
31.65,117.05,2,2019-12-19 19:19:49
31.65,117.1,3,2019-12-19 19:19:49
29.6,121.8,2,2019-12-19 19:19:49
27.85,118.6,2,2019-12-19 19:19:49
31.15,121.25,41,2019-12-19 19:19:49
29.8,117.1,2,2019-12-19 19:19:49
29.3,121.85,3,2019-12-19 19:19:49
31.15,121.7,46,2019-12-19 19:19:49
31.15,121.65,21,2019-12-19 19:19:49
28.9,118.45,14,2019-12-19 19:19:49
30.65,120.85,2,2019-12-19 19:19:49
30.65,120.9,6,2019-12-19 19:19:49
28.85,119.85,27,2019-12-19 19:19:49
28.7,121.55,11,2019-12-19 19:19:49
28.7,121.6,5,2019-12-19 19:19:49
30.05,122.1,3,2019-12-19 19:19:49
30.3,121.2,2,2019-12-19 19:19:49
27.8,121.1,5,2019-12-19 19:19:49
30.65,120.25,2,2019-12-19 19:19:49
30.65,120.3,2,2019-12-19 19:19:49
28.45,117.95,5,2019-12-19 19:19:49
29.35,120.05,5,2019-12-19 19:19:49
26.4,119.8,5,2019-12-19 19:19:49
28.9,118.8,13,2019-12-19 19:19:49
30.45,122.35,2,2019-12-19 19:19:49
30.95,117.8,10,2019-12-19 19:19:49
31.3,121.35,12,2019-12-19 19:19:49
26.6,117.95,2,2019-12-19 19:19:49
28.9,118.4,3,2019-12-19 19:19:49
26.3,117.2,1,2019-12-19 19:19:49
29.75,121.95,8,2019-12-19 19:19:49
31.1,117.9,5,2019-12-19 19:19:49
31.4,121.2,5,2019-12-19 19:19:49
29.8,119.7,5,2019-12-19 19:19:49
26.15,117.85,2,2019-12-19 19:19:49
30.3,121.25,9,2019-12-19 19:19:49
31.9,121.1,8,2019-12-19 19:19:49
30.55,119.95,29,2019-12-19 19:19:49
30.6,118.3,4,2019-12-19 19:19:49
28.75,118.0,2,2019-12-19 19:19:49
28.1,121.25,4,2019-12-19 19:19:49
31.6,120.0,10,2019-12-19 19:19:49
29.05,119.3,2,2019-12-19 19:19:49
31.45,119.2,1,2019-12-19 19:19:49
31.35,118.3,2,2019-12-19 19:19:49
28.2,121.1,2,2019-12-19 19:19:49
30.05,120.4,6,2019-12-19 19:19:49
30.05,120.0,2,2019-12-19 19:19:49
31.95,117.8,2,2019-12-19 19:19:49
31.55,117.55,1,2019-12-19 19:19:49
31.45,119.8,2,2019-12-19 19:19:49
31.25,119.85,14,2019-12-19 19:19:49
31.25,120.45,9,2019-12-19 19:19:49
30.25,120.3,93,2019-12-19 19:19:49
31.95,119.05,1,2019-12-19 19:19:49
31.8,118.9,2,2019-12-19 19:19:49
30.4,119.3,4,2019-12-19 19:19:49
31.8,121.6,2,2019-12-19 19:19:49
31.25,121.65,46,2019-12-19 19:19:49
28.65,120.4,2,2019-12-19 19:19:49
30.5,120.8,3,2019-12-19 19:19:49
30.5,120.75,2,2019-12-19 19:19:49
30.95,119.9,1,2019-12-19 19:19:49
29.15,120.95,10,2019-12-19 19:19:49
28.75,121.2,3,2019-12-19 19:19:49
30.95,121.9,2,2019-12-19 19:19:49
28.75,121.15,4,2019-12-19 19:19:49
30.6,119.0,2,2019-12-19 19:19:49
28.95,119.05,6,2019-12-19 19:19:49
31.2,121.0,2,2019-12-19 19:19:49
29.8,119.8,2,2019-12-19 19:19:49
31.1,121.35,70,2019-12-19 19:19:49
31.8,121.5,1,2019-12-19 19:19:49
28.2,117.05,2,2019-12-19 19:19:49
30.15,121.1,82,2019-12-19 19:19:49
28.65,121.45,2,2019-12-19 19:19:49
30.85,120.55,6,2019-12-19 19:19:49
31.95,118.65,10,2019-12-19 19:19:49
26.1,119.3,8,2019-12-19 19:19:49
30.15,121.05,6,2019-12-19 19:19:49
31.75,119.3,1,2019-12-19 19:19:49
29.45,121.6,2,2019-12-19 19:19:49
30.85,120.2,1,2019-12-19 19:19:49
31.95,119.15,2,2019-12-19 19:19:49
30.25,117.45,4,2019-12-19 19:19:49
27.75,120.55,25,2019-12-19 19:19:49
27.25,119.25,1,2019-12-19 19:19:49
28.45,121.25,31,2019-12-19 19:19:49
28.45,121.3,51,2019-12-19 19:19:49
30.8,118.9,2,2019-12-19 19:19:49
30.9,117.55,1,2019-12-19 19:19:49
30.9,121.0,2,2019-12-19 19:19:49
29.75,117.65,1,2019-12-19 19:19:49
27.95,120.6,25,2019-12-19 19:19:49
31.25,121.5,248,2019-12-19 19:19:49
31.95,119.5,2,2019-12-19 19:19:49
27.0,117.65,1,2019-12-19 19:19:49
30.9,121.4,2,2019-12-19 19:19:49
31.25,121.45,135,2019-12-19 19:19:49
28.2,117.95,2,2019-12-19 19:19:49
28.4,117.7,2,2019-12-19 19:19:49
31.2,120.45,14,2019-12-19 19:19:49
28.3,121.2,1,2019-12-19 19:19:49
28.2,117.55,2,2019-12-19 19:19:49
28.3,121.15,3,2019-12-19 19:19:49
29.95,118.3,2,2019-12-19 19:19:49
27.1,118.35,1,2019-12-19 19:19:49
28.1,117.9,2,2019-12-19 19:19:49
28.8,117.95,8,2019-12-19 19:19:49
31.4,118.7,5,2019-12-19 19:19:49
31.65,120.65,3,2019-12-19 19:19:49
31.7,120.0,13,2019-12-19 19:19:49
29.15,119.7,1,2019-12-19 19:19:49
31.3,121.4,108,2019-12-19 19:19:49
31.3,121.35,40,2019-12-19 19:19:49
31.3,121.0,11,2019-12-19 19:19:49
31.25,117.3,2,2019-12-19 19:19:49
29.15,119.25,2,2019-12-19 19:19:49
30.8,120.45,10,2019-12-19 19:19:49
30.9,120.9,5,2019-12-19 19:19:49
31.35,119.6,4,2019-12-19 19:19:49
28.65,119.6,2,2019-12-19 19:19:49
28.7,118.25,2,2019-12-19 19:19:49
30.55,120.35,1,2019-12-19 19:19:49
31.45,121.4,1,2019-12-19 19:19:49
31.9,120.25,4,2019-12-19 19:19:49
28.75,120.05,2,2019-12-19 19:19:49
30.05,119.95,2,2019-12-19 19:19:49
31.3,117.85,1,2019-12-19 19:19:49
28.0,120.8,5,2019-12-19 19:19:49
30.45,120.15,17,2019-12-19 19:19:49
29.55,120.95,1,2019-12-19 19:19:49
28.95,119.95,1,2019-12-19 19:19:49
28.0,120.75,35,2019-12-19 19:19:49
27.95,120.85,6,2019-12-19 19:19:49
31.9,120.95,14,2019-12-19 19:19:49
29.3,119.7,1,2019-12-19 19:19:49
31.0,120.8,1,2019-12-19 19:19:49
31.0,120.75,7,2019-12-19 19:19:49
31.05,121.3,21,2019-12-19 19:19:49
29.95,121.1,4,2019-12-19 19:19:49
29.1,117.2,3,2019-12-19 19:19:49
31.15,119.2,1,2019-12-19 19:19:49
30.5,120.35,3,2019-12-19 19:19:49
31.3,119.1,1,2019-12-19 19:19:49
31.6,121.0,2,2019-12-19 19:19:49
29.75,120.2,6,2019-12-19 19:19:49
30.85,119.8,1,2019-12-19 19:19:49
28.05,117.8,3,2019-12-19 19:19:49
29.1,119.25,2,2019-12-19 19:19:49
30.85,119.7,2,2019-12-19 19:19:49
30.1,120.5,32,2019-12-19 19:19:49
31.15,119.65,2,2019-12-19 19:19:49
30.9,120.7,2,2019-12-19 19:19:49
31.75,121.15,2,2019-12-19 19:19:49
31.95,118.75,38,2019-12-19 19:19:49
30.05,120.9,10,2019-12-19 19:19:49
30.05,120.85,3,2019-12-19 19:19:49
29.1,120.0,3,2019-12-19 19:19:49
31.9,120.6,4,2019-12-19 19:19:49
30.7,120.85,10,2019-12-19 19:19:49
31.35,121.0,34,2019-12-19 19:19:49
31.45,121.3,8,2019-12-19 19:19:49
31.7,118.35,15,2019-12-19 19:19:49
29.0,118.95,1,2019-12-19 19:19:49
31.7,118.95,5,2019-12-19 19:19:49
30.15,119.35,1,2019-12-19 19:19:49
29.3,119.95,5,2019-12-19 19:19:49
31.5,120.65,24,2019-12-19 19:19:49
31.15,121.2,10,2019-12-19 19:19:49
31.15,121.55,27,2019-12-19 19:19:49
29.85,119.8,2,2019-12-19 19:19:49
30.25,121.25,13,2019-12-19 19:19:49
30.75,117.9,2,2019-12-19 19:19:49
30.9,120.6,9,2019-12-19 19:19:49
29.45,120.95,13,2019-12-19 19:19:49
28.7,120.15,5,2019-12-19 19:19:49
30.95,118.8,9,2019-12-19 19:19:49
30.95,118.75,6,2019-12-19 19:19:49
30.8,118.25,1,2019-12-19 19:19:49
29.65,121.8,1,2019-12-19 19:19:49
31.45,120.25,44,2019-12-19 19:19:49
31.75,118.7,2,2019-12-19 19:19:49
30.45,119.9,4,2019-12-19 19:19:49
30.85,120.4,11,2019-12-19 19:19:49
28.9,119.8,40,2019-12-19 19:19:49
29.05,119.5,3,2019-12-19 19:19:49
31.6,120.4,5,2019-12-19 19:19:49
31.6,119.45,2,2019-12-19 19:19:49
26.6,119.75,2,2019-12-19 19:19:49
30.65,118.7,2,2019-12-19 19:19:49
31.8,119.9,39,2019-12-19 19:19:49
29.9,121.7,91,2019-12-19 19:19:49
29.65,121.7,4,2019-12-19 19:19:49
27.9,120.8,43,2019-12-19 19:19:49
28.65,118.3,1,2019-12-19 19:19:49
27.45,118.9,2,2019-12-19 19:19:49
28.65,117.9,3,2019-12-19 19:19:49
28.85,117.35,2,2019-12-19 19:19:49
30.4,119.0,1,2019-12-19 19:19:49
29.05,117.2,1,2019-12-19 19:19:49
28.0,120.45,2,2019-12-19 19:19:49
26.35,119.4,1,2019-12-19 19:19:49
30.65,121.2,2,2019-12-19 19:19:49
30.65,121.15,9,2019-12-19 19:19:49
31.15,120.95,2,2019-12-19 19:19:49
29.75,120.75,1,2019-12-19 19:19:49
31.1,119.1,2,2019-12-19 19:19:49
30.3,121.2,18,2019-12-19 19:19:49
26.15,117.9,2,2019-12-19 19:19:49
31.1,117.55,2,2019-12-19 19:19:49
30.3,121.15,4,2019-12-19 19:19:49
31.1,121.75,15,2019-12-19 19:19:49
31.6,120.9,1,2019-12-19 19:19:49
31.1,121.8,3,2019-12-19 19:19:49
31.9,121.0,5,2019-12-19 19:19:49
26.5,117.05,2,2019-12-19 19:19:49
31.45,119.55,2,2019-12-19 19:19:49
28.9,121.45,1,2019-12-19 19:19:49
28.4,117.95,137,2019-12-19 19:19:49
31.95,118.95,5,2019-12-19 19:19:49
29.9,121.5,42,2019-12-19 19:19:49
29.15,120.15,7,2019-12-19 19:19:49
29.9,121.45,6,2019-12-19 19:19:49
27.5,120.15,1,2019-12-19 19:19:49
29.15,120.2,8,2019-12-19 19:19:49
31.8,117.15,12,2019-12-19 19:19:49
30.95,119.95,8,2019-12-19 19:19:49
30.6,119.5,2,2019-12-19 19:19:49
28.5,119.7,2,2019-12-19 19:19:49
31.05,121.0,1,2019-12-19 19:19:49
30.45,120.5,2,2019-12-19 19:19:49
30.45,120.9,2,2019-12-19 19:19:49
30.3,120.1,145,2019-12-19 19:19:49
28.05,120.6,74,2019-12-19 19:19:49
31.05,121.8,4,2019-12-19 19:19:49
28.35,119.65,2,2019-12-19 19:19:49
31.0,121.65,17,2019-12-19 19:19:49
29.6,121.4,1,2019-12-19 19:19:49
29.65,120.5,2,2019-12-19 19:19:49
31.75,118.95,14,2019-12-19 19:19:49
30.0,121.8,1,2019-12-19 19:19:49
28.85,117.9,2,2019-12-19 19:19:49
31.75,117.25,47,2019-12-19 19:19:49
30.15,120.2,97,2019-12-19 19:19:49
30.05,121.05,6,2019-12-19 19:19:49
28.25,121.55,4,2019-12-19 19:19:49
28.4,118.25,1,2019-12-19 19:19:49
31.5,117.1,2,2019-12-19 19:19:49
31.65,120.2,8,2019-12-19 19:19:49
29.35,119.95,2,2019-12-19 19:19:49
31.0,118.8,1,2019-12-19 19:19:49
29.5,120.7,1,2019-12-19 19:19:49
31.55,119.7,6,2019-12-19 19:19:49
31.3,121.05,33,2019-12-19 19:19:49
28.4,118.15,5,2019-12-19 19:19:49
28.75,119.9,1,2019-12-19 19:19:49
30.15,121.15,19,2019-12-19 19:19:49
31.9,119.05,1,2019-12-19 19:19:49
29.75,119.2,2,2019-12-19 19:19:49
31.6,120.75,5,2019-12-19 19:19:49
31.6,120.8,10,2019-12-19 19:19:49
30.65,117.55,2,2019-12-19 19:19:49
30.15,119.85,1,2019-12-19 19:19:49
27.0,117.9,2,2019-12-19 19:19:49
31.2,119.3,2,2019-12-19 19:19:49
27.0,117.85,24,2019-12-19 19:19:49
31.35,120.85,28,2019-12-19 19:19:49
31.85,118.7,17,2019-12-19 19:19:49
31.85,121.5,2,2019-12-19 19:19:49
29.55,121.8,2,2019-12-19 19:19:49
31.65,117.15,2,2019-12-19 19:19:49
30.75,120.7,60,2019-12-19 19:19:49
31.5,120.55,26,2019-12-19 19:19:49
31.5,120.6,4,2019-12-19 19:19:49
30.4,120.55,6,2019-12-19 19:19:49
29.2,119.9,15,2019-12-19 19:19:49
28.8,120.0,2,2019-12-19 19:19:49
28.5,121.25,3,2019-12-19 19:19:49
30.7,118.45,1,2019-12-19 19:19:49
31.75,121.45,2,2019-12-19 19:19:49
29.95,120.8,3,2019-12-19 19:19:49
29.15,120.8,1,2019-12-19 19:19:49
28.55,118.45,1,2019-12-19 19:19:49
28.15,120.25,2,2019-12-19 19:19:49
28.4,121.55,1,2019-12-19 19:19:49
29.6,120.15,5,2019-12-19 19:19:49
30.75,120.15,7,2019-12-19 19:19:49
30.85,117.35,2,2019-12-19 19:19:49
31.75,120.05,2,2019-12-19 19:19:49
30.4,120.1,2,2019-12-19 19:19:49
30.4,120.05,61,2019-12-19 19:19:49
30.0,122.05,24,2019-12-19 19:19:49
31.7,118.85,2,2019-12-19 19:19:49
28.95,118.35,2,2019-12-19 19:19:49
31.6,121.35,89,2019-12-19 19:19:49
31.6,121.4,12,2019-12-19 19:19:49
27.25,119.7,2,2019-12-19 19:19:49
28.3,121.25,1,2019-12-19 19:19:49
31.9,119.7,1,2019-12-19 19:19:49
30.6,120.95,11,2019-12-19 19:19:49
29.75,122.2,2,2019-12-19 19:19:49
27.95,120.2,3,2019-12-19 19:19:49
31.85,121.05,3,2019-12-19 19:19:49
30.05,119.0,2,2019-12-19 19:19:49
31.5,120.0,4,2019-12-19 19:19:49
31.9,119.95,2,2019-12-19 19:19:49
28.45,121.5,2,2019-12-19 19:19:49
27.95,120.65,103,2019-12-19 19:19:49
30.15,119.15,8,2019-12-19 19:19:49
29.8,121.95,2,2019-12-19 19:19:49
26.8,118.4,2,2019-12-19 19:19:49
30.2,119.65,13,2019-12-19 19:19:49
30.2,119.7,8,2019-12-19 19:19:49
28.45,121.4,8,2019-12-19 19:19:49
30.65,121.0,3,2019-12-19 19:19:49
30.2,119.9,2,2019-12-19 19:19:49
26.15,118.75,2,2019-12-19 19:19:49
31.6,120.75,12,2019-12-19 19:19:49
27.75,120.35,1,2019-12-19 19:19:49
27.2,120.45,3,2019-12-19 19:19:49
30.15,118.9,1,2019-12-19 19:19:49
31.8,118.45,2,2019-12-19 19:19:49
28.4,118.05,1,2019-12-19 19:19:49
30.0,120.05,2,2019-12-19 19:19:49
26.1,118.75,2,2019-12-19 19:19:49
27.45,120.3,18,2019-12-19 19:19:49
30.9,120.2,1,2019-12-19 19:19:49
28.5,121.2,1,2019-12-19 19:19:49
30.85,118.65,1,2019-12-19 19:19:49
30.95,119.15,3,2019-12-19 19:19:49
31.3,119.05,3,2019-12-19 19:19:49
29.7,120.75,1,2019-12-19 19:19:49
29.7,120.8,2,2019-12-19 19:19:49
30.35,117.85,2,2019-12-19 19:19:49
31.85,117.2,7,2019-12-19 19:19:49
30.65,119.65,22,2019-12-19 19:19:49
28.2,121.0,1,2019-12-19 19:19:49
30.95,117.9,9,2019-12-19 19:19:49
30.15,120.9,7,2019-12-19 19:19:49
31.6,117.8,4,2019-12-19 19:19:49
30.15,120.85,1,2019-12-19 19:19:49
30.6,117.45,7,2019-12-19 19:19:49
29.2,120.2,2,2019-12-19 19:19:49
31.25,119.05,7,2019-12-19 19:19:49
31.75,117.15,15,2019-12-19 19:19:49
31.0,121.45,3,2019-12-19 19:19:49
31.85,119.95,74,2019-12-19 19:19:49
30.75,120.95,3,2019-12-19 19:19:49
28.25,120.65,2,2019-12-19 19:19:49
29.55,119.45,3,2019-12-19 19:19:49
29.75,122.05,25,2019-12-19 19:19:49
31.4,119.8,2,2019-12-19 19:19:49
30.8,120.15,10,2019-12-19 19:19:49
30.95,121.55,10,2019-12-19 19:19:49
29.9,121.7,6,2019-12-19 19:19:49
29.9,121.65,16,2019-12-19 19:19:49
28.9,118.75,4,2019-12-19 19:19:49
31.4,121.1,18,2019-12-19 19:19:49
28.3,117.25,2,2019-12-19 19:19:49
31.4,121.05,2,2019-12-19 19:19:49
30.75,121.35,2,2019-12-19 19:19:49
30.1,120.35,35,2019-12-19 19:19:49
29.55,121.45,6,2019-12-19 19:19:49
28.9,117.1,7,2019-12-19 19:19:49
31.0,121.9,1,2019-12-19 19:19:49
29.3,120.6,1,2019-12-19 19:19:49
28.25,121.25,10,2019-12-19 19:19:49
29.1,120.95,3,2019-12-19 19:19:49
28.25,121.3,3,2019-12-19 19:19:49
28.1,120.95,66,2019-12-19 19:19:49
30.2,120.4,17,2019-12-19 19:19:49
31.75,120.2,2,2019-12-19 19:19:49
31.55,120.0,5,2019-12-19 19:19:49
29.85,121.4,3,2019-12-19 19:19:49
26.4,117.75,28,2019-12-19 19:19:49
31.1,117.9,1,2019-12-19 19:19:49
31.1,118.45,2,2019-12-19 19:19:49
31.2,121.7,76,2019-12-19 19:19:49
31.2,121.65,17,2019-12-19 19:19:49
31.65,120.9,2,2019-12-19 19:19:49
28.05,119.0,2,2019-12-19 19:19:49
31.1,121.3,29,2019-12-19 19:19:49
31.1,121.25,60,2019-12-19 19:19:49
