lat,lon,count,time
31.0,117.8,5,2019-12-17 14:09:08
28.75,117.95,1,2019-12-17 14:09:08
28.95,117.1,34,2019-12-17 14:09:08
30.5,119.65,2,2019-12-17 14:09:08
31.35,121.3,4,2019-12-17 14:09:08
31.6,118.1,1,2019-12-17 14:09:08
31.6,120.1,5,2019-12-17 14:09:08
31.15,117.25,1,2019-12-17 14:09:08
31.35,121.25,48,2019-12-17 14:09:08
31.7,119.55,27,2019-12-17 14:09:08
30.85,117.8,1,2019-12-17 14:09:08
31.6,120.55,26,2019-12-17 14:09:08
30.5,120.9,20,2019-12-17 14:09:08
31.9,118.75,39,2019-12-17 14:09:08
30.5,120.45,2,2019-12-17 14:09:08
31.9,118.8,49,2019-12-17 14:09:08
31.9,118.9,28,2019-12-17 14:09:08
30.5,120.85,6,2019-12-17 14:09:08
31.9,118.85,13,2019-12-17 14:09:08
29.95,120.2,2,2019-12-17 14:09:08
30.75,119.75,2,2019-12-17 14:09:08
31.55,119.9,1,2019-12-17 14:09:08
30.1,120.85,5,2019-12-17 14:09:08
30.7,117.25,4,2019-12-17 14:09:08
30.9,120.8,2,2019-12-17 14:09:08
28.05,120.5,2,2019-12-17 14:09:08
31.85,120.15,8,2019-12-17 14:09:08
31.95,118.7,9,2019-12-17 14:09:08
28.3,117.2,3,2019-12-17 14:09:08
31.85,120.2,25,2019-12-17 14:09:08
31.55,118.45,3,2019-12-17 14:09:08
29.0,119.1,1,2019-12-17 14:09:08
31.25,121.7,9,2019-12-17 14:09:08
31.3,117.65,2,2019-12-17 14:09:08
31.95,118.65,4,2019-12-17 14:09:08
30.55,118.25,2,2019-12-17 14:09:08
26.05,119.15,81,2019-12-17 14:09:08
30.0,120.4,10,2019-12-17 14:09:08
26.05,119.2,6,2019-12-17 14:09:08
31.0,119.9,20,2019-12-17 14:09:08
27.75,117.05,3,2019-12-17 14:09:08
27.55,119.05,1,2019-12-17 14:09:08
26.25,119.45,3,2019-12-17 14:09:08
30.0,120.0,1,2019-12-17 14:09:08
29.8,121.6,29,2019-12-17 14:09:08
29.8,121.55,25,2019-12-17 14:09:08
30.7,121.2,4,2019-12-17 14:09:08
29.35,119.8,2,2019-12-17 14:09:08
31.65,120.75,37,2019-12-17 14:09:08
30.2,117.75,4,2019-12-17 14:09:08
28.15,121.2,4,2019-12-17 14:09:08
31.45,121.1,28,2019-12-17 14:09:08
31.65,120.3,3,2019-12-17 14:09:08
31.0,121.35,64,2019-12-17 14:09:08
31.0,121.4,41,2019-12-17 14:09:08
29.95,119.7,16,2019-12-17 14:09:08
30.6,117.25,5,2019-12-17 14:09:08
31.45,120.0,1,2019-12-17 14:09:08
31.7,118.1,3,2019-12-17 14:09:08
31.7,119.35,2,2019-12-17 14:09:08
28.8,119.7,2,2019-12-17 14:09:08
28.8,119.65,15,2019-12-17 14:09:08
31.15,120.5,13,2019-12-17 14:09:08
26.95,117.25,2,2019-12-17 14:09:08
31.15,121.65,11,2019-12-17 14:09:08
28.7,121.3,8,2019-12-17 14:09:08
29.4,119.9,15,2019-12-17 14:09:08
28.55,117.65,1,2019-12-17 14:09:08
30.9,118.7,1,2019-12-17 14:09:08
30.9,118.3,11,2019-12-17 14:09:08
30.9,118.4,1,2019-12-17 14:09:08
28.95,120.15,9,2019-12-17 14:09:08
31.6,121.55,5,2019-12-17 14:09:08
30.25,120.0,63,2019-12-17 14:09:08
31.4,117.75,1,2019-12-17 14:09:08
30.35,120.75,2,2019-12-17 14:09:08
28.85,121.4,1,2019-12-17 14:09:08
31.35,121.2,18,2019-12-17 14:09:08
26.3,119.65,1,2019-12-17 14:09:08
28.5,121.2,2,2019-12-17 14:09:08
30.95,119.1,3,2019-12-17 14:09:08
29.25,118.5,2,2019-12-17 14:09:08
31.85,120.95,3,2019-12-17 14:09:08
31.85,120.55,39,2019-12-17 14:09:08
31.85,120.6,4,2019-12-17 14:09:08
31.25,121.35,59,2019-12-17 14:09:08
31.4,119.35,2,2019-12-17 14:09:08
31.25,121.4,78,2019-12-17 14:09:08
30.95,119.05,2,2019-12-17 14:09:08
28.45,119.8,1,2019-12-17 14:09:08
28.2,121.0,7,2019-12-17 14:09:08
30.3,119.8,1,2019-12-17 14:09:08
30.65,119.65,13,2019-12-17 14:09:08
30.3,119.75,4,2019-12-17 14:09:08
30.65,119.7,3,2019-12-17 14:09:08
30.85,119.55,2,2019-12-17 14:09:08
28.15,121.2,8,2019-12-17 14:09:08
31.75,117.8,1,2019-12-17 14:09:08
31.95,121.5,1,2019-12-17 14:09:08
31.95,121.45,3,2019-12-17 14:09:08
30.3,120.55,3,2019-12-17 14:09:08
31.0,120.65,1,2019-12-17 14:09:08
31.85,118.8,1,2019-12-17 14:09:08
31.4,120.5,2,2019-12-17 14:09:08
30.85,121.3,4,2019-12-17 14:09:08
30.85,121.7,2,2019-12-17 14:09:08
31.75,117.35,23,2019-12-17 14:09:08
31.4,120.95,26,2019-12-17 14:09:08
31.8,119.95,45,2019-12-17 14:09:08
30.85,117.75,2,2019-12-17 14:09:08
31.75,121.65,3,2019-12-17 14:09:08
28.2,121.25,45,2019-12-17 14:09:08
28.2,121.3,4,2019-12-17 14:09:08
31.75,119.15,5,2019-12-17 14:09:08
31.65,119.9,13,2019-12-17 14:09:08
28.0,119.05,2,2019-12-17 14:09:08
30.85,117.35,1,2019-12-17 14:09:08
30.85,117.4,1,2019-12-17 14:09:08
27.65,118.35,1,2019-12-17 14:09:08
30.8,119.6,3,2019-12-17 14:09:08
31.4,121.45,7,2019-12-17 14:09:08
31.65,118.3,3,2019-12-17 14:09:08
28.9,118.8,3,2019-12-17 14:09:08
28.9,118.75,3,2019-12-17 14:09:08
28.3,117.3,3,2019-12-17 14:09:08
30.1,120.9,1,2019-12-17 14:09:08
28.3,117.25,1,2019-12-17 14:09:08
30.1,120.85,2,2019-12-17 14:09:08
30.15,120.55,2,2019-12-17 14:09:08
28.9,117.2,1,2019-12-17 14:09:08
29.45,120.8,1,2019-12-17 14:09:08
31.0,121.8,2,2019-12-17 14:09:08
30.15,120.2,54,2019-12-17 14:09:08
31.95,121.05,6,2019-12-17 14:09:08
30.65,120.45,2,2019-12-17 14:09:08
28.9,118.9,4,2019-12-17 14:09:08
30.65,120.5,3,2019-12-17 14:09:08
29.2,119.8,20,2019-12-17 14:09:08
30.3,121.2,2,2019-12-17 14:09:08
29.05,118.05,2,2019-12-17 14:09:08
27.8,121.1,5,2019-12-17 14:09:08
31.3,121.35,15,2019-12-17 14:09:08
26.6,117.95,1,2019-12-17 14:09:08
31.15,120.95,11,2019-12-17 14:09:08
30.6,117.45,15,2019-12-17 14:09:08
31.1,119.9,3,2019-12-17 14:09:08
29.2,117.05,3,2019-12-17 14:09:08
27.65,120.65,13,2019-12-17 14:09:08
31.9,118.85,43,2019-12-17 14:09:08
28.3,121.0,3,2019-12-17 14:09:08
30.55,119.6,6,2019-12-17 14:09:08
27.6,118.95,7,2019-12-17 14:09:08
29.3,120.3,6,2019-12-17 14:09:08
29.05,118.1,1,2019-12-17 14:09:08
31.45,118.4,2,2019-12-17 14:09:08
29.55,119.3,1,2019-12-17 14:09:08
31.45,118.35,7,2019-12-17 14:09:08
31.2,121.15,22,2019-12-17 14:09:08
28.05,120.65,7,2019-12-17 14:09:08
31.1,119.8,1,2019-12-17 14:09:08
31.95,121.6,1,2019-12-17 14:09:08
31.95,121.55,2,2019-12-17 14:09:08
31.1,121.3,16,2019-12-17 14:09:08
31.25,118.4,1,2019-12-17 14:09:08
30.6,120.4,6,2019-12-17 14:09:08
27.6,120.4,1,2019-12-17 14:09:08
31.95,118.65,3,2019-12-17 14:09:08
31.7,121.85,2,2019-12-17 14:09:08
31.7,121.9,1,2019-12-17 14:09:08
31.1,121.75,65,2019-12-17 14:09:08
29.3,121.85,2,2019-12-17 14:09:08
31.6,117.55,10,2019-12-17 14:09:08
31.15,117.25,2,2019-12-17 14:09:08
29.85,120.35,1,2019-12-17 14:09:08
31.8,117.2,26,2019-12-17 14:09:08
31.25,121.3,39,2019-12-17 14:09:08
30.95,119.85,5,2019-12-17 14:09:08
31.8,120.75,2,2019-12-17 14:09:08
31.25,117.8,1,2019-12-17 14:09:08
30.95,119.85,3,2019-12-17 14:09:08
28.65,121.2,30,2019-12-17 14:09:08
30.35,120.15,34,2019-12-17 14:09:08
30.95,118.7,2,2019-12-17 14:09:08
31.05,117.8,1,2019-12-17 14:09:08
27.2,118.6,3,2019-12-17 14:09:08
29.2,119.45,7,2019-12-17 14:09:08
31.05,120.85,1,2019-12-17 14:09:08
27.35,118.85,20,2019-12-17 14:09:08
28.75,121.55,2,2019-12-17 14:09:08
31.85,121.1,8,2019-12-17 14:09:08
29.2,119.5,2,2019-12-17 14:09:08
28.7,121.35,1,2019-12-17 14:09:08
31.85,120.65,1,2019-12-17 14:09:08
29.05,118.95,5,2019-12-17 14:09:08
31.8,121.05,3,2019-12-17 14:09:08
31.8,121.1,3,2019-12-17 14:09:08
30.7,122.45,3,2019-12-17 14:09:08
31.6,119.25,1,2019-12-17 14:09:08
29.05,118.55,2,2019-12-17 14:09:08
31.1,121.35,36,2019-12-17 14:09:08
30.15,121.1,49,2019-12-17 14:09:08
28.65,121.45,6,2019-12-17 14:09:08
30.85,120.55,11,2019-12-17 14:09:08
31.95,118.65,7,2019-12-17 14:09:08
26.1,119.3,3,2019-12-17 14:09:08
30.15,121.05,2,2019-12-17 14:09:08
29.45,121.6,2,2019-12-17 14:09:08
30.85,120.2,1,2019-12-17 14:09:08
31.95,119.15,2,2019-12-17 14:09:08
30.85,120.15,3,2019-12-17 14:09:08
27.75,120.55,20,2019-12-17 14:09:08
27.25,119.25,1,2019-12-17 14:09:08
28.5,118.2,1,2019-12-17 14:09:08
31.25,121.1,16,2019-12-17 14:09:08
31.95,119.9,11,2019-12-17 14:09:08
28.0,120.65,243,2019-12-17 14:09:08
31.1,117.65,1,2019-12-17 14:09:08
30.85,121.85,26,2019-12-17 14:09:08
30.45,120.7,2,2019-12-17 14:09:08
30.05,121.15,11,2019-12-17 14:09:08
28.85,121.45,2,2019-12-17 14:09:08
31.5,118.4,2,2019-12-17 14:09:08
31.55,120.3,83,2019-12-17 14:09:08
27.65,120.65,2,2019-12-17 14:09:08
31.25,118.05,1,2019-12-17 14:09:08
31.4,118.3,1,2019-12-17 14:09:08
31.7,120.4,1,2019-12-17 14:09:08
28.3,118.15,2,2019-12-17 14:09:08
28.25,117.65,8,2019-12-17 14:09:08
31.4,118.25,4,2019-12-17 14:09:08
31.7,120.35,1,2019-12-17 14:09:08
31.05,121.6,11,2019-12-17 14:09:08
28.9,121.55,3,2019-12-17 14:09:08
28.3,118.2,2,2019-12-17 14:09:08
29.15,118.1,3,2019-12-17 14:09:08
26.8,119.55,3,2019-12-17 14:09:08
28.95,118.95,1,2019-12-17 14:09:08
31.05,121.55,2,2019-12-17 14:09:08
30.4,120.4,3,2019-12-17 14:09:08
30.4,120.35,1,2019-12-17 14:09:08
29.95,122.25,2,2019-12-17 14:09:08
28.9,121.25,5,2019-12-17 14:09:08
30.15,122.15,3,2019-12-17 14:09:08
31.55,120.6,8,2019-12-17 14:09:08
30.05,120.4,4,2019-12-17 14:09:08
30.9,120.85,2,2019-12-17 14:09:08
31.9,119.9,1,2019-12-17 14:09:08
29.75,118.75,2,2019-12-17 14:09:08
30.1,121.1,8,2019-12-17 14:09:08
31.2,119.55,2,2019-12-17 14:09:08
27.0,118.3,3,2019-12-17 14:09:08
30.55,120.8,1,2019-12-17 14:09:08
26.55,118.2,2,2019-12-17 14:09:08
30.6,120.55,61,2019-12-17 14:09:08
29.25,120.35,2,2019-12-17 14:09:08
30.95,121.5,9,2019-12-17 14:09:08
30.8,121.5,31,2019-12-17 14:09:08
29.85,119.9,2,2019-12-17 14:09:08
30.8,121.45,7,2019-12-17 14:09:08
31.3,120.4,6,2019-12-17 14:09:08
26.1,119.3,59,2019-12-17 14:09:08
30.75,121.05,1,2019-12-17 14:09:08
31.0,120.75,7,2019-12-17 14:09:08
28.4,121.35,33,2019-12-17 14:09:08
31.25,120.7,72,2019-12-17 14:09:08
31.15,119.9,5,2019-12-17 14:09:08
31.25,120.65,2,2019-12-17 14:09:08
30.8,120.6,1,2019-12-17 14:09:08
31.15,119.35,2,2019-12-17 14:09:08
26.7,119.9,1,2019-12-17 14:09:08
28.05,120.95,7,2019-12-17 14:09:08
28.15,121.05,5,2019-12-17 14:09:08
26.7,119.85,3,2019-12-17 14:09:08
31.3,118.25,1,2019-12-17 14:09:08
29.95,122.0,1,2019-12-17 14:09:08
31.8,120.1,5,2019-12-17 14:09:08
31.8,120.05,4,2019-12-17 14:09:08
29.75,121.4,3,2019-12-17 14:09:08
29.75,121.35,1,2019-12-17 14:09:08
31.75,120.45,2,2019-12-17 14:09:08
31.7,118.45,46,2019-12-17 14:09:08
31.7,118.5,26,2019-12-17 14:09:08
30.6,120.95,6,2019-12-17 14:09:08
30.6,120.2,2,2019-12-17 14:09:08
30.85,118.15,2,2019-12-17 14:09:08
30.05,118.55,7,2019-12-17 14:09:08
31.7,121.9,2,2019-12-17 14:09:08
30.05,121.5,1,2019-12-17 14:09:08
29.9,120.35,10,2019-12-17 14:09:08
27.1,119.6,1,2019-12-17 14:09:08
31.9,120.2,4,2019-12-17 14:09:08
31.9,120.15,2,2019-12-17 14:09:08
30.7,120.45,1,2019-12-17 14:09:08
30.7,120.05,1,2019-12-17 14:09:08
29.35,121.4,2,2019-12-17 14:09:08
31.35,121.0,10,2019-12-17 14:09:08
31.45,121.3,6,2019-12-17 14:09:08
30.15,117.15,2,2019-12-17 14:09:08
29.05,121.2,5,2019-12-17 14:09:08
30.65,120.6,11,2019-12-17 14:09:08
29.9,117.9,8,2019-12-17 14:09:08
29.4,120.0,3,2019-12-17 14:09:08
31.35,121.7,2,2019-12-17 14:09:08
28.35,121.55,7,2019-12-17 14:09:08
31.5,121.0,4,2019-12-17 14:09:08
29.0,117.7,3,2019-12-17 14:09:08
26.2,119.3,20,2019-12-17 14:09:08
28.4,121.2,4,2019-12-17 14:09:08
30.35,120.75,2,2019-12-17 14:09:08
30.9,121.4,40,2019-12-17 14:09:08
28.15,121.2,3,2019-12-17 14:09:08
29.75,119.7,2,2019-12-17 14:09:08
29.7,120.35,1,2019-12-17 14:09:08
29.75,119.65,2,2019-12-17 14:09:08
31.45,120.65,3,2019-12-17 14:09:08
31.45,120.3,8,2019-12-17 14:09:08
26.45,119.5,13,2019-12-17 14:09:08
31.6,119.0,4,2019-12-17 14:09:08
31.6,117.85,15,2019-12-17 14:09:08
30.6,117.45,20,2019-12-17 14:09:08
30.15,120.85,4,2019-12-17 14:09:08
31.4,120.7,2,2019-12-17 14:09:08
31.4,120.65,13,2019-12-17 14:09:08
30.85,119.8,1,2019-12-17 14:09:08
31.0,121.5,17,2019-12-17 14:09:08
29.65,121.3,6,2019-12-17 14:09:08
30.8,121.4,3,2019-12-17 14:09:08
28.2,120.75,1,2019-12-17 14:09:08
29.15,117.05,4,2019-12-17 14:09:08
29.4,120.15,1,2019-12-17 14:09:08
27.9,120.35,18,2019-12-17 14:09:08
30.5,120.7,6,2019-12-17 14:09:08
28.9,119.15,2,2019-12-17 14:09:08
28.65,117.9,3,2019-12-17 14:09:08
28.85,117.35,2,2019-12-17 14:09:08
31.65,119.1,3,2019-12-17 14:09:08
31.95,120.55,3,2019-12-17 14:09:08
31.95,117.25,7,2019-12-17 14:09:08
27.75,120.55,1,2019-12-17 14:09:08
31.95,120.6,4,2019-12-17 14:09:08
28.0,120.85,16,2019-12-17 14:09:08
28.0,120.9,11,2019-12-17 14:09:08
29.85,120.6,3,2019-12-17 14:09:08
29.8,121.65,2,2019-12-17 14:09:08
29.4,121.4,5,2019-12-17 14:09:08
29.1,121.8,1,2019-12-17 14:09:08
29.75,121.55,32,2019-12-17 14:09:08
31.15,121.0,10,2019-12-17 14:09:08
29.5,120.75,6,2019-12-17 14:09:08
31.75,121.4,1,2019-12-17 14:09:08
28.35,117.05,5,2019-12-17 14:09:08
28.5,121.4,3,2019-12-17 14:09:08
29.1,121.45,15,2019-12-17 14:09:08
28.5,121.35,3,2019-12-17 14:09:08
31.2,121.15,1,2019-12-17 14:09:08
30.65,117.3,2,2019-12-17 14:09:08
31.1,118.9,2,2019-12-17 14:09:08
28.9,120.2,3,2019-12-17 14:09:08
28.9,120.15,6,2019-12-17 14:09:08
28.65,121.35,3,2019-12-17 14:09:08
31.6,117.95,2,2019-12-17 14:09:08
31.1,121.25,79,2019-12-17 14:09:08
31.1,121.3,36,2019-12-17 14:09:08
27.6,120.5,5,2019-12-17 14:09:08
29.1,121.6,1,2019-12-17 14:09:08
30.55,117.85,5,2019-12-17 14:09:08
28.8,118.8,3,2019-12-17 14:09:08
30.05,121.95,3,2019-12-17 14:09:08
27.9,119.95,2,2019-12-17 14:09:08
31.45,119.5,14,2019-12-17 14:09:08
31.8,120.4,8,2019-12-17 14:09:08
28.05,119.5,2,2019-12-17 14:09:08
31.05,121.0,2,2019-12-17 14:09:08
30.45,120.5,1,2019-12-17 14:09:08
28.05,120.6,56,2019-12-17 14:09:08
31.05,121.8,3,2019-12-17 14:09:08
29.0,121.3,4,2019-12-17 14:09:08
31.05,121.75,5,2019-12-17 14:09:08
31.8,117.3,24,2019-12-17 14:09:08
26.9,119.0,1,2019-12-17 14:09:08
30.1,119.8,2,2019-12-17 14:09:08
30.9,120.45,3,2019-12-17 14:09:08
30.25,120.4,13,2019-12-17 14:09:08
30.0,120.55,26,2019-12-17 14:09:08
29.25,119.9,38,2019-12-17 14:09:08
30.15,120.55,2,2019-12-17 14:09:08
26.05,119.3,113,2019-12-17 14:09:08
30.15,120.2,2,2019-12-17 14:09:08
31.25,120.6,78,2019-12-17 14:09:08
31.25,120.55,56,2019-12-17 14:09:08
27.8,120.5,11,2019-12-17 14:09:08
28.55,119.9,1,2019-12-17 14:09:08
27.8,120.45,2,2019-12-17 14:09:08
29.15,120.9,2,2019-12-17 14:09:08
29.95,121.4,5,2019-12-17 14:09:08
30.25,119.85,1,2019-12-17 14:09:08
29.15,120.85,6,2019-12-17 14:09:08
29.75,118.45,2,2019-12-17 14:09:08
28.7,121.2,6,2019-12-17 14:09:08
29.75,118.1,1,2019-12-17 14:09:08
29.95,121.65,55,2019-12-17 14:09:08
30.3,118.15,3,2019-12-17 14:09:08
31.6,120.5,2,2019-12-17 14:09:08
31.0,119.95,3,2019-12-17 14:09:08
31.3,119.65,2,2019-12-17 14:09:08
31.9,120.45,1,2019-12-17 14:09:08
30.75,120.15,13,2019-12-17 14:09:08
27.95,120.2,2,2019-12-17 14:09:08
30.3,119.85,8,2019-12-17 14:09:08
31.45,120.4,2,2019-12-17 14:09:08
31.45,120.35,1,2019-12-17 14:09:08
30.3,118.05,3,2019-12-17 14:09:08
27.65,120.6,2,2019-12-17 14:09:08
27.7,120.55,3,2019-12-17 14:09:08
28.1,120.55,4,2019-12-17 14:09:08
31.7,120.9,11,2019-12-17 14:09:08
29.15,121.3,1,2019-12-17 14:09:08
30.3,118.1,1,2019-12-17 14:09:08
27.65,120.55,1,2019-12-17 14:09:08
28.55,118.3,1,2019-12-17 14:09:08
26.85,119.9,3,2019-12-17 14:09:08
29.15,120.95,3,2019-12-17 14:09:08
30.7,119.0,2,2019-12-17 14:09:08
29.1,121.4,1,2019-12-17 14:09:08
31.15,118.05,3,2019-12-17 14:09:08
31.75,120.0,4,2019-12-17 14:09:08
28.5,118.05,1,2019-12-17 14:09:08
31.75,120.35,12,2019-12-17 14:09:08
29.85,117.95,2,2019-12-17 14:09:08
28.6,119.25,9,2019-12-17 14:09:08
29.85,119.95,3,2019-12-17 14:09:08
29.75,120.8,4,2019-12-17 14:09:08
28.3,119.75,3,2019-12-17 14:09:08
30.85,119.95,2,2019-12-17 14:09:08
29.1,119.5,7,2019-12-17 14:09:08
30.85,119.45,2,2019-12-17 14:09:08
29.1,119.6,3,2019-12-17 14:09:08
31.5,120.55,5,2019-12-17 14:09:08
28.0,120.6,2,2019-12-17 14:09:08
31.7,120.85,2,2019-12-17 14:09:08
31.3,117.75,2,2019-12-17 14:09:08
27.45,118.4,4,2019-12-17 14:09:08
31.05,118.0,3,2019-12-17 14:09:08
26.15,118.7,3,2019-12-17 14:09:08
31.55,121.1,3,2019-12-17 14:09:08
30.55,120.4,17,2019-12-17 14:09:08
31.6,119.4,3,2019-12-17 14:09:08
30.2,118.05,2,2019-12-17 14:09:08
26.05,119.15,18,2019-12-17 14:09:08
31.45,120.3,1,2019-12-17 14:09:08
31.7,117.25,48,2019-12-17 14:09:08
31.45,120.25,23,2019-12-17 14:09:08
31.7,117.3,4,2019-12-17 14:09:08
29.0,117.5,1,2019-12-17 14:09:08
30.85,121.05,3,2019-12-17 14:09:08
28.6,120.05,3,2019-12-17 14:09:08
29.4,120.1,3,2019-12-17 14:09:08
30.1,122.1,3,2019-12-17 14:09:08
30.75,118.9,1,2019-12-17 14:09:08
31.4,119.7,3,2019-12-17 14:09:08
26.05,119.25,85,2019-12-17 14:09:08
29.45,120.75,18,2019-12-17 14:09:08
26.05,119.3,111,2019-12-17 14:09:08
30.0,121.5,4,2019-12-17 14:09:08
31.6,117.2,8,2019-12-17 14:09:08
31.75,119.55,3,2019-12-17 14:09:08
26.55,118.2,21,2019-12-17 14:09:08
31.65,120.75,5,2019-12-17 14:09:08
31.65,120.8,5,2019-12-17 14:09:08
29.95,121.6,4,2019-12-17 14:09:08
29.05,119.65,4,2019-12-17 14:09:08
30.85,120.2,3,2019-12-17 14:09:08
30.65,117.6,2,2019-12-17 14:09:08
31.8,120.7,3,2019-12-17 14:09:08
31.75,120.75,5,2019-12-17 14:09:08
31.4,120.9,17,2019-12-17 14:09:08
30.55,118.2,2,2019-12-17 14:09:08
30.1,118.5,2,2019-12-17 14:09:08
28.75,121.2,2,2019-12-17 14:09:08
29.7,121.25,2,2019-12-17 14:09:08
26.25,117.9,1,2019-12-17 14:09:08
28.9,118.45,4,2019-12-17 14:09:08
28.9,118.5,2,2019-12-17 14:09:08
31.0,120.85,2,2019-12-17 14:09:08
28.25,120.75,2,2019-12-17 14:09:08
29.75,120.8,3,2019-12-17 14:09:08
29.8,121.4,13,2019-12-17 14:09:08
