lat,lon,count,time
30.85,119.45,3,2019-12-18 10:34:18
30.55,117.05,2,2019-12-18 10:34:18
31.1,118.65,2,2019-12-18 10:34:18
27.95,120.6,53,2019-12-18 10:34:18
31.95,119.95,2,2019-12-18 10:34:18
27.95,120.55,54,2019-12-18 10:34:18
31.0,117.1,1,2019-12-18 10:34:18
31.3,118.45,8,2019-12-18 10:34:18
31.85,121.0,3,2019-12-18 10:34:18
31.1,120.7,1,2019-12-18 10:34:18
31.75,120.75,9,2019-12-18 10:34:18
31.1,121.3,51,2019-12-18 10:34:18
31.1,121.25,32,2019-12-18 10:34:18
31.7,120.15,1,2019-12-18 10:34:18
31.95,117.05,3,2019-12-18 10:34:18
29.6,121.8,2,2019-12-18 10:34:18
31.95,117.1,3,2019-12-18 10:34:18
30.05,121.55,3,2019-12-18 10:34:18
29.9,120.35,2,2019-12-18 10:34:18
31.5,119.4,1,2019-12-18 10:34:18
30.05,121.15,3,2019-12-18 10:34:18
29.95,117.95,1,2019-12-18 10:34:18
30.05,121.1,18,2019-12-18 10:34:18
29.9,120.8,1,2019-12-18 10:34:18
31.0,118.65,1,2019-12-18 10:34:18
26.6,117.45,2,2019-12-18 10:34:18
26.05,118.65,3,2019-12-18 10:34:18
30.2,119.75,2,2019-12-18 10:34:18
28.45,121.45,2,2019-12-18 10:34:18
27.5,120.35,32,2019-12-18 10:34:18
26.8,119.5,3,2019-12-18 10:34:18
27.5,120.4,2,2019-12-18 10:34:18
26.8,117.05,2,2019-12-18 10:34:18
31.3,120.5,38,2019-12-18 10:34:18
31.3,120.45,14,2019-12-18 10:34:18
31.7,119.75,7,2019-12-18 10:34:18
26.3,119.65,2,2019-12-18 10:34:18
30.9,118.0,3,2019-12-18 10:34:18
29.0,118.8,1,2019-12-18 10:34:18
31.3,120.9,27,2019-12-18 10:34:18
31.3,120.85,59,2019-12-18 10:34:18
29.8,118.3,2,2019-12-18 10:34:18
31.15,120.5,5,2019-12-18 10:34:18
26.95,117.25,2,2019-12-18 10:34:18
31.15,121.65,6,2019-12-18 10:34:18
31.15,120.45,3,2019-12-18 10:34:18
29.4,119.9,5,2019-12-18 10:34:18
28.7,121.3,4,2019-12-18 10:34:18
30.9,118.3,16,2019-12-18 10:34:18
30.9,118.4,1,2019-12-18 10:34:18
29.4,120.45,1,2019-12-18 10:34:18
31.3,118.55,2,2019-12-18 10:34:18
29.15,118.55,3,2019-12-18 10:34:18
28.85,121.4,3,2019-12-18 10:34:18
31.35,121.2,18,2019-12-18 10:34:18
30.1,121.45,20,2019-12-18 10:34:18
31.4,119.35,4,2019-12-18 10:34:18
31.25,121.4,72,2019-12-18 10:34:18
31.65,121.1,2,2019-12-18 10:34:18
30.3,118.95,2,2019-12-18 10:34:18
31.75,119.9,59,2019-12-18 10:34:18
31.4,119.4,4,2019-12-18 10:34:18
31.75,119.85,20,2019-12-18 10:34:18
30.1,121.2,2,2019-12-18 10:34:18
31.65,121.05,10,2019-12-18 10:34:18
26.05,119.15,51,2019-12-18 10:34:18
26.05,119.2,1,2019-12-18 10:34:18
26.2,117.2,4,2019-12-18 10:34:18
30.95,121.45,9,2019-12-18 10:34:18
31.6,117.25,2,2019-12-18 10:34:18
31.65,121.5,1,2019-12-18 10:34:18
31.65,120.7,12,2019-12-18 10:34:18
30.85,117.5,1,2019-12-18 10:34:18
28.9,121.2,8,2019-12-18 10:34:18
28.9,121.15,1,2019-12-18 10:34:18
30.85,120.45,4,2019-12-18 10:34:18
29.05,119.35,2,2019-12-18 10:34:18
30.85,120.1,5,2019-12-18 10:34:18
30.0,119.75,3,2019-12-18 10:34:18
31.75,118.75,5,2019-12-18 10:34:18
27.65,117.95,13,2019-12-18 10:34:18
30.15,121.2,51,2019-12-18 10:34:18
31.75,118.8,5,2019-12-18 10:34:18
29.9,120.0,1,2019-12-18 10:34:18
28.75,121.2,6,2019-12-18 10:34:18
30.65,117.45,27,2019-12-18 10:34:18
31.75,120.0,58,2019-12-18 10:34:18
29.4,120.1,18,2019-12-18 10:34:18
27.6,119.8,2,2019-12-18 10:34:18
31.75,120.4,4,2019-12-18 10:34:18
30.7,117.2,3,2019-12-18 10:34:18
31.25,117.5,3,2019-12-18 10:34:18
31.85,118.75,3,2019-12-18 10:34:18
29.25,118.45,2,2019-12-18 10:34:18
30.95,121.7,3,2019-12-18 10:34:18
31.4,119.3,3,2019-12-18 10:34:18
30.95,121.65,2,2019-12-18 10:34:18
29.9,120.1,3,2019-12-18 10:34:18
30.5,120.0,9,2019-12-18 10:34:18
29.6,121.4,4,2019-12-18 10:34:18
30.7,120.65,5,2019-12-18 10:34:18
31.65,119.95,18,2019-12-18 10:34:18
29.55,121.55,1,2019-12-18 10:34:18
27.05,119.3,4,2019-12-18 10:34:18
31.0,121.35,38,2019-12-18 10:34:18
28.9,117.6,2,2019-12-18 10:34:18
31.0,121.4,8,2019-12-18 10:34:18
29.55,121.6,4,2019-12-18 10:34:18
27.75,120.65,72,2019-12-18 10:34:18
30.7,120.7,4,2019-12-18 10:34:18
31.75,117.1,23,2019-12-18 10:34:18
28.1,120.95,11,2019-12-18 10:34:18
28.95,118.85,38,2019-12-18 10:34:18
30.2,120.45,4,2019-12-18 10:34:18
28.95,118.9,11,2019-12-18 10:34:18
28.1,120.55,2,2019-12-18 10:34:18
31.4,121.3,14,2019-12-18 10:34:18
28.35,121.3,2,2019-12-18 10:34:18
31.55,119.55,1,2019-12-18 10:34:18
30.95,117.35,1,2019-12-18 10:34:18
31.4,121.25,11,2019-12-18 10:34:18
30.0,119.9,2,2019-12-18 10:34:18
31.25,117.25,1,2019-12-18 10:34:18
26.4,119.8,2,2019-12-18 10:34:18
28.9,118.8,15,2019-12-18 10:34:18
31.55,119.95,2,2019-12-18 10:34:18
30.45,122.35,1,2019-12-18 10:34:18
30.95,117.8,11,2019-12-18 10:34:18
29.7,121.25,2,2019-12-18 10:34:18
31.1,119.45,2,2019-12-18 10:34:18
29.3,120.25,2,2019-12-18 10:34:18
29.1,121.9,2,2019-12-18 10:34:18
29.2,117.1,2,2019-12-18 10:34:18
31.1,119.9,2,2019-12-18 10:34:18
28.8,118.05,2,2019-12-18 10:34:18
29.05,118.1,2,2019-12-18 10:34:18
30.1,117.4,1,2019-12-18 10:34:18
31.45,118.4,2,2019-12-18 10:34:18
28.3,121.35,2,2019-12-18 10:34:18
29.55,119.3,3,2019-12-18 10:34:18
31.45,118.35,8,2019-12-18 10:34:18
31.2,121.15,10,2019-12-18 10:34:18
31.2,121.2,28,2019-12-18 10:34:18
31.2,121.7,3,2019-12-18 10:34:18
31.65,120.8,2,2019-12-18 10:34:18
31.65,120.75,4,2019-12-18 10:34:18
31.55,117.15,2,2019-12-18 10:34:18
29.55,120.8,42,2019-12-18 10:34:18
27.85,120.75,11,2019-12-18 10:34:18
27.85,120.8,19,2019-12-18 10:34:18
28.9,121.2,4,2019-12-18 10:34:18
31.45,119.75,2,2019-12-18 10:34:18
30.5,117.15,8,2019-12-18 10:34:18
31.25,121.7,1,2019-12-18 10:34:18
30.95,118.65,2,2019-12-18 10:34:18
30.4,119.3,2,2019-12-18 10:34:18
31.45,118.3,2,2019-12-18 10:34:18
31.8,121.55,1,2019-12-18 10:34:18
31.25,121.65,18,2019-12-18 10:34:18
30.5,120.0,4,2019-12-18 10:34:18
27.4,120.1,4,2019-12-18 10:34:18
28.5,117.35,2,2019-12-18 10:34:18
30.5,120.35,1,2019-12-18 10:34:18
30.5,120.4,15,2019-12-18 10:34:18
31.6,118.4,2,2019-12-18 10:34:18
27.8,119.95,1,2019-12-18 10:34:18
29.55,121.9,2,2019-12-18 10:34:18
31.8,120.25,2,2019-12-18 10:34:18
30.6,118.95,4,2019-12-18 10:34:18
28.6,119.35,2,2019-12-18 10:34:18
27.65,120.35,1,2019-12-18 10:34:18
29.05,119.4,1,2019-12-18 10:34:18
31.0,121.3,2,2019-12-18 10:34:18
29.6,121.75,1,2019-12-18 10:34:18
31.0,121.65,17,2019-12-18 10:34:18
27.05,119.55,1,2019-12-18 10:34:18
29.85,121.55,99,2019-12-18 10:34:18
27.05,119.6,14,2019-12-18 10:34:18
31.55,120.4,9,2019-12-18 10:34:18
30.25,120.0,20,2019-12-18 10:34:18
30.85,120.95,7,2019-12-18 10:34:18
31.55,120.75,1,2019-12-18 10:34:18
31.8,117.2,28,2019-12-18 10:34:18
31.55,120.8,7,2019-12-18 10:34:18
30.9,120.95,4,2019-12-18 10:34:18
29.85,121.6,40,2019-12-18 10:34:18
26.65,119.5,69,2019-12-18 10:34:18
29.9,120.85,1,2019-12-18 10:34:18
30.8,117.3,1,2019-12-18 10:34:18
28.1,120.95,9,2019-12-18 10:34:18
31.0,121.45,6,2019-12-18 10:34:18
27.95,120.55,76,2019-12-18 10:34:18
30.9,121.0,2,2019-12-18 10:34:18
27.95,120.6,22,2019-12-18 10:34:18
31.2,120.45,19,2019-12-18 10:34:18
28.3,121.15,2,2019-12-18 10:34:18
31.25,120.7,9,2019-12-18 10:34:18
30.45,120.25,8,2019-12-18 10:34:18
31.2,120.9,3,2019-12-18 10:34:18
26.05,117.6,1,2019-12-18 10:34:18
29.0,120.15,2,2019-12-18 10:34:18
31.7,120.75,2,2019-12-18 10:34:18
31.7,120.8,2,2019-12-18 10:34:18
31.55,120.25,115,2019-12-18 10:34:18
31.55,120.3,59,2019-12-18 10:34:18
27.65,120.65,3,2019-12-18 10:34:18
30.4,120.4,3,2019-12-18 10:34:18
30.4,120.35,3,2019-12-18 10:34:18
29.95,122.25,1,2019-12-18 10:34:18
30.15,122.15,2,2019-12-18 10:34:18
31.55,120.6,5,2019-12-18 10:34:18
30.9,119.25,1,2019-12-18 10:34:18
28.4,119.25,2,2019-12-18 10:34:18
30.05,120.4,5,2019-12-18 10:34:18
29.35,119.2,1,2019-12-18 10:34:18
30.4,120.0,5,2019-12-18 10:34:18
30.05,120.35,2,2019-12-18 10:34:18
31.9,121.8,7,2019-12-18 10:34:18
31.95,120.5,3,2019-12-18 10:34:18
31.35,119.55,1,2019-12-18 10:34:18
28.5,117.95,4,2019-12-18 10:34:18
31.9,120.7,2,2019-12-18 10:34:18
29.3,120.35,3,2019-12-18 10:34:18
31.45,121.75,2,2019-12-18 10:34:18
26.1,118.7,2,2019-12-18 10:34:18
30.75,120.75,25,2019-12-18 10:34:18
29.1,120.25,1,2019-12-18 10:34:18
31.35,120.4,3,2019-12-18 10:34:18
29.2,119.95,29,2019-12-18 10:34:18
31.5,118.6,2,2019-12-18 10:34:18
26.1,119.1,3,2019-12-18 10:34:18
31.3,118.5,2,2019-12-18 10:34:18
31.3,118.45,4,2019-12-18 10:34:18
30.05,119.95,3,2019-12-18 10:34:18
30.0,121.05,7,2019-12-18 10:34:18
30.85,120.35,17,2019-12-18 10:34:18
30.85,120.4,41,2019-12-18 10:34:18
29.8,121.4,5,2019-12-18 10:34:18
30.0,120.8,5,2019-12-18 10:34:18
30.0,120.75,4,2019-12-18 10:34:18
30.45,120.3,13,2019-12-18 10:34:18
31.75,121.25,2,2019-12-18 10:34:18
30.45,120.65,10,2019-12-18 10:34:18
31.75,121.3,1,2019-12-18 10:34:18
31.7,120.1,6,2019-12-18 10:34:18
31.8,121.75,2,2019-12-18 10:34:18
29.15,120.25,14,2019-12-18 10:34:18
26.5,118.95,2,2019-12-18 10:34:18
31.2,117.35,3,2019-12-18 10:34:18
28.6,118.5,4,2019-12-18 10:34:18
29.15,120.3,3,2019-12-18 10:34:18
30.2,117.2,2,2019-12-18 10:34:18
29.9,121.6,31,2019-12-18 10:34:18
30.05,121.1,6,2019-12-18 10:34:18
27.0,118.35,2,2019-12-18 10:34:18
31.0,118.65,4,2019-12-18 10:34:18
31.7,119.6,14,2019-12-18 10:34:18
31.7,119.95,6,2019-12-18 10:34:18
30.85,120.45,2,2019-12-18 10:34:18
30.2,121.35,18,2019-12-18 10:34:18
30.2,121.4,3,2019-12-18 10:34:18
28.9,119.85,3,2019-12-18 10:34:18
30.65,118.9,2,2019-12-18 10:34:18
29.7,121.6,1,2019-12-18 10:34:18
27.05,119.65,4,2019-12-18 10:34:18
28.85,121.15,20,2019-12-18 10:34:18
30.9,120.6,10,2019-12-18 10:34:18
30.75,119.1,1,2019-12-18 10:34:18
30.35,119.95,9,2019-12-18 10:34:18
26.35,118.9,3,2019-12-18 10:34:18
28.65,118.2,1,2019-12-18 10:34:18
30.0,122.1,7,2019-12-18 10:34:18
31.75,119.95,162,2019-12-18 10:34:18
29.45,120.1,2,2019-12-18 10:34:18
31.4,119.7,1,2019-12-18 10:34:18
26.45,119.65,1,2019-12-18 10:34:18
29.2,121.3,6,2019-12-18 10:34:18
29.0,119.15,2,2019-12-18 10:34:18
31.75,117.15,31,2019-12-18 10:34:18
31.0,121.1,4,2019-12-18 10:34:18
31.95,119.8,3,2019-12-18 10:34:18
29.75,122.1,2,2019-12-18 10:34:18
29.65,121.25,6,2019-12-18 10:34:18
27.9,120.35,8,2019-12-18 10:34:18
30.5,120.7,4,2019-12-18 10:34:18
28.65,118.25,2,2019-12-18 10:34:18
30.7,119.95,1,2019-12-18 10:34:18
28.2,121.05,3,2019-12-18 10:34:18
30.7,120.95,10,2019-12-18 10:34:18
27.75,120.65,33,2019-12-18 10:34:18
31.75,117.45,3,2019-12-18 10:34:18
29.45,120.0,6,2019-12-18 10:34:18
31.75,117.1,5,2019-12-18 10:34:18
31.95,120.95,1,2019-12-18 10:34:18
28.6,120.05,1,2019-12-18 10:34:18
29.55,119.4,3,2019-12-18 10:34:18
30.2,120.0,17,2019-12-18 10:34:18
27.7,117.95,3,2019-12-18 10:34:18
29.8,120.4,2,2019-12-18 10:34:18
28.25,121.25,6,2019-12-18 10:34:18
26.3,119.7,1,2019-12-18 10:34:18
29.0,121.6,5,2019-12-18 10:34:18
31.55,120.0,2,2019-12-18 10:34:18
29.55,118.9,1,2019-12-18 10:34:18
28.35,118.05,3,2019-12-18 10:34:18
31.55,120.4,6,2019-12-18 10:34:18
29.1,120.6,3,2019-12-18 10:34:18
31.1,121.4,90,2019-12-18 10:34:18
30.6,117.8,3,2019-12-18 10:34:18
29.2,118.4,2,2019-12-18 10:34:18
29.05,119.3,2,2019-12-18 10:34:18
29.05,119.65,2,2019-12-18 10:34:18
29.35,119.65,2,2019-12-18 10:34:18
29.3,120.3,20,2019-12-18 10:34:18
28.6,119.25,6,2019-12-18 10:34:18
30.95,121.5,8,2019-12-18 10:34:18
29.1,119.55,2,2019-12-18 10:34:18
29.3,120.25,2,2019-12-18 10:34:18
30.9,120.35,10,2019-12-18 10:34:18
28.65,120.05,22,2019-12-18 10:34:18
30.45,120.5,3,2019-12-18 10:34:18
30.45,120.9,2,2019-12-18 10:34:18
30.3,120.1,68,2019-12-18 10:34:18
29.15,121.9,7,2019-12-18 10:34:18
31.3,120.6,83,2019-12-18 10:34:18
31.3,120.55,77,2019-12-18 10:34:18
26.6,119.25,2,2019-12-18 10:34:18
31.0,120.8,7,2019-12-18 10:34:18
30.1,120.15,6,2019-12-18 10:34:18
31.95,118.9,3,2019-12-18 10:34:18
31.95,118.85,10,2019-12-18 10:34:18
26.75,119.9,6,2019-12-18 10:34:18
30.85,120.05,41,2019-12-18 10:34:18
29.9,120.1,1,2019-12-18 10:34:18
26.45,119.55,11,2019-12-18 10:34:18
30.3,119.95,3,2019-12-18 10:34:18
31.15,120.65,27,2019-12-18 10:34:18
31.95,119.85,2,2019-12-18 10:34:18
27.7,117.05,35,2019-12-18 10:34:18
30.45,120.4,3,2019-12-18 10:34:18
31.2,120.6,49,2019-12-18 10:34:18
29.0,120.55,2,2019-12-18 10:34:18
26.3,118.7,1,2019-12-18 10:34:18
29.15,120.1,5,2019-12-18 10:34:18
31.05,117.95,2,2019-12-18 10:34:18
31.55,120.1,9,2019-12-18 10:34:18
28.55,118.0,3,2019-12-18 10:34:18
31.05,121.45,41,2019-12-18 10:34:18
30.9,121.85,1,2019-12-18 10:34:18
30.8,121.0,8,2019-12-18 10:34:18
31.05,121.5,10,2019-12-18 10:34:18
29.75,119.45,2,2019-12-18 10:34:18
30.15,120.65,8,2019-12-18 10:34:18
29.95,120.5,1,2019-12-18 10:34:18
27.9,118.55,3,2019-12-18 10:34:18
31.35,118.25,4,2019-12-18 10:34:18
29.25,117.15,19,2019-12-18 10:34:18
29.3,121.5,1,2019-12-18 10:34:18
30.05,119.9,41,2019-12-18 10:34:18
30.05,119.85,3,2019-12-18 10:34:18
29.7,119.6,1,2019-12-18 10:34:18
28.0,120.7,2,2019-12-18 10:34:18
30.3,119.95,2,2019-12-18 10:34:18
27.5,119.75,2,2019-12-18 10:34:18
30.75,120.15,4,2019-12-18 10:34:18
29.95,120.85,3,2019-12-18 10:34:18
29.2,120.0,8,2019-12-18 10:34:18
29.95,120.5,1,2019-12-18 10:34:18
30.7,118.75,1,2019-12-18 10:34:18
31.2,121.7,27,2019-12-18 10:34:18
28.25,117.75,6,2019-12-18 10:34:18
29.8,121.5,23,2019-12-18 10:34:18
30.0,120.7,1,2019-12-18 10:34:18
29.8,121.45,13,2019-12-18 10:34:18
30.45,120.6,4,2019-12-18 10:34:18
30.6,120.15,4,2019-12-18 10:34:18
31.8,120.7,6,2019-12-18 10:34:18
31.8,120.55,2,2019-12-18 10:34:18
31.8,120.65,2,2019-12-18 10:34:18
31.8,120.6,5,2019-12-18 10:34:18
27.95,118.5,2,2019-12-18 10:34:18
27.3,117.45,54,2019-12-18 10:34:18
31.15,118.2,1,2019-12-18 10:34:18
29.85,121.35,12,2019-12-18 10:34:18
31.05,121.45,3,2019-12-18 10:34:18
31.9,117.35,4,2019-12-18 10:34:18
31.25,121.4,107,2019-12-18 10:34:18
31.05,121.5,38,2019-12-18 10:34:18
28.6,118.15,4,2019-12-18 10:34:18
28.05,120.8,3,2019-12-18 10:34:18
30.55,118.95,9,2019-12-18 10:34:18
30.05,120.1,3,2019-12-18 10:34:18
30.05,120.6,20,2019-12-18 10:34:18
29.25,119.95,32,2019-12-18 10:34:18
30.2,119.45,2,2019-12-18 10:34:18
29.8,121.5,91,2019-12-18 10:34:18
29.8,121.45,22,2019-12-18 10:34:18
28.25,121.0,1,2019-12-18 10:34:18
30.7,121.0,10,2019-12-18 10:34:18
30.2,117.9,1,2019-12-18 10:34:18
26.25,119.5,3,2019-12-18 10:34:18
28.9,118.95,4,2019-12-18 10:34:18
28.45,120.45,2,2019-12-18 10:34:18
30.85,121.15,3,2019-12-18 10:34:18
28.4,118.0,11,2019-12-18 10:34:18
29.25,117.1,3,2019-12-18 10:34:18
31.65,121.8,1,2019-12-18 10:34:18
28.9,120.1,15,2019-12-18 10:34:18
30.4,120.15,3,2019-12-18 10:34:18
31.85,119.9,53,2019-12-18 10:34:18
29.95,121.0,1,2019-12-18 10:34:18
30.3,121.95,1,2019-12-18 10:34:18
30.85,120.8,12,2019-12-18 10:34:18
31.85,119.85,6,2019-12-18 10:34:18
30.8,121.3,16,2019-12-18 10:34:18
30.8,121.25,1,2019-12-18 10:34:18
31.8,120.95,2,2019-12-18 10:34:18
28.2,120.7,1,2019-12-18 10:34:18
31.2,117.7,2,2019-12-18 10:34:18
28.6,121.4,24,2019-12-18 10:34:18
31.1,119.9,2,2019-12-18 10:34:18
28.65,118.15,2,2019-12-18 10:34:18
30.5,120.65,25,2019-12-18 10:34:18
31.8,119.8,9,2019-12-18 10:34:18
30.15,120.5,3,2019-12-18 10:34:18
29.3,120.45,2,2019-12-18 10:34:18
30.05,121.0,3,2019-12-18 10:34:18
31.3,121.2,18,2019-12-18 10:34:18
31.15,120.65,14,2019-12-18 10:34:18
28.75,119.75,2,2019-12-18 10:34:18
29.3,120.05,83,2019-12-18 10:34:18
29.05,121.55,3,2019-12-18 10:34:18
31.4,121.05,10,2019-12-18 10:34:18
30.6,118.95,3,2019-12-18 10:34:18
27.65,120.35,14,2019-12-18 10:34:18
27.35,118.1,1,2019-12-18 10:34:18
28.5,120.25,2,2019-12-18 10:34:18
28.1,119.15,2,2019-12-18 10:34:18
31.65,120.95,7,2019-12-18 10:34:18
31.2,121.6,1,2019-12-18 10:34:18
31.2,121.55,23,2019-12-18 10:34:18
28.05,121.0,12,2019-12-18 10:34:18
31.65,120.55,3,2019-12-18 10:34:18
28.5,120.65,2,2019-12-18 10:34:18
28.45,119.45,2,2019-12-18 10:34:18
31.25,119.2,2,2019-12-18 10:34:18
27.35,118.05,11,2019-12-18 10:34:18
30.95,118.75,2,2019-12-18 10:34:18
30.4,119.85,1,2019-12-18 10:34:18
28.5,117.95,1,2019-12-18 10:34:18
30.5,120.55,5,2019-12-18 10:34:18
31.6,118.65,3,2019-12-18 10:34:18
31.0,121.6,28,2019-12-18 10:34:18
30.0,120.25,11,2019-12-18 10:34:18
30.85,120.85,2,2019-12-18 10:34:18
27.85,120.4,3,2019-12-18 10:34:18
30.85,120.9,6,2019-12-18 10:34:18
29.85,121.4,5,2019-12-18 10:34:18
27.3,117.45,2,2019-12-18 10:34:18
26.45,119.65,5,2019-12-18 10:34:18
31.55,121.05,34,2019-12-18 10:34:18
28.0,120.5,3,2019-12-18 10:34:18
30.9,121.25,2,2019-12-18 10:34:18
28.1,120.25,12,2019-12-18 10:34:18
30.15,120.6,1,2019-12-18 10:34:18
31.5,119.05,4,2019-12-18 10:34:18
28.9,120.15,18,2019-12-18 10:34:18
30.7,120.5,4,2019-12-18 10:34:18
29.95,121.75,4,2019-12-18 10:34:18
30.7,119.75,1,2019-12-18 10:34:18
